,Distance from Maumee Inlet (km),Shore Distance (euc dis),CTD Temperature (°C)_2wks,CTD Temperature (°C)_4wks,CTD Temperature (°C)_6wks,CTD Dissolved Oxygen (mg/L)_2wks,CTD Dissolved Oxygen (mg/L)_4wks,CTD Dissolved Oxygen (mg/L)_6wks,Total Phosphorus (µg P/L)_2wks,Total Phosphorus (µg P/L)_4wks,Total Phosphorus (µg P/L)_6wks,Total Dissolved Phosphorus (µg P/L)_2wks,Total Dissolved Phosphorus (µg P/L)_4wks,Total Dissolved Phosphorus (µg P/L)_6wks,Soluble Reactive Phosphorus (µg P/L)_2wks,Soluble Reactive Phosphorus (µg P/L)_4wks,Soluble Reactive Phosphorus (µg P/L)_6wks,Ammonia (µg N/L)_2wks,Ammonia (µg N/L)_4wks,Ammonia (µg N/L)_6wks,Nitrate + Nitrite (mg N/L)_2wks,Nitrate + Nitrite (mg N/L)_4wks,Nitrate + Nitrite (mg N/L)_6wks,N:P Mass Ratio_2wks,N:P Mass Ratio_4wks,N:P Mass Ratio_6wks,Month
0,0.8493793249489376,1.4166421673989154,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-2.4111148350060447,-2.2609500574757657,-2.167658672531343,-0.8701037484384972,-0.874151325920642,-0.9001850489615038,-0.4520059155739935,-0.42304269168194336,-0.43968650792578373,0.4860926378313536,0.42914613156746456,0.35265492801975973,-0.40759823870070727,-0.5880120083458523,-0.7829270476493447,1.1244302994177948,1.0089630705610924,0.9095023472628777,5
1,-1.6371735307507331,-1.5232727362036969,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.9380984749736571,-0.8955670905061158,-0.8468209497318157,0.0040017880759514604,-0.027200112638421717,-0.06236616054269114,-0.1422227684766179,-0.12360854852459298,-0.14441705095448013,0.6468352752839344,0.583069370203063,0.5080464824973664,-0.02018225210291415,-0.21864544693584934,-0.41060984269272505,0.5164438019291394,0.3371791074205433,0.16235617794775106,5
2,-0.10896103101423532,-0.6352326002331746,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.8990753472465689,-0.8584519141051425,-0.810838232565567,-0.5462162751207814,-0.5623286021536231,-0.592047849203962,-0.1287000310053553,-0.11052867794145822,-0.13150521277687058,-0.205459830969159,-0.23844073658400192,-0.3314838575813324,-0.023717753383876748,-0.22207601229329962,-0.41410071490791406,0.4839402927181623,0.302175005737685,0.1240582492777,5
3,-1.6428077947715751,-1.5468215078066616,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.9380984749736571,-0.8955670905061158,-0.8468209497318157,0.0040017880759514604,-0.027200112638421717,-0.06236616054269114,-0.1422227684766179,-0.12360854852459298,-0.14441705095448013,0.6468352752839344,0.583069370203063,0.5080464824973664,-0.02018225210291415,-0.21864544693584934,-0.41060984269272505,0.5164438019291394,0.3371791074205433,0.16235617794775106,5
4,0.8486704264914651,1.4171665393331363,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-2.4111148350060447,-2.2609500574757657,-2.167658672531343,-0.8701037484384972,-0.874151325920642,-0.9001850489615038,-0.4520059155739935,-0.42304269168194336,-0.43968650792578373,0.4860926378313536,0.42914613156746456,0.35265492801975973,-0.40759823870070727,-0.5880120083458523,-0.7829270476493447,1.1244302994177948,1.0089630705610924,0.9095023472628777,5
5,-0.10322421333901344,-0.6420025011407794,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.8990753472465689,-0.8584519141051425,-0.810838232565567,-0.5462162751207814,-0.5623286021536231,-0.592047849203962,-0.1287000310053553,-0.11052867794145822,-0.13150521277687058,-0.205459830969159,-0.23844073658400192,-0.3314838575813324,-0.023717753383876748,-0.22207601229329962,-0.41410071490791406,0.4839402927181623,0.30217500573768563,0.1240582492777,5
6,0.8484515304683033,1.4172873142286015,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-2.3025944420825817,-2.2609500574757657,-2.167658672531343,-0.9474454050581163,-0.874151325920642,-0.9001850489615038,-0.5431117303345157,-0.42304269168194336,-0.43968650792578373,0.43802784915727594,0.42914613156746456,0.35265492801975973,-0.4082289542736299,-0.5880120083458523,-0.7829270476493447,1.0647914970469115,1.0089630705610924,0.9095023472628777,6
7,-1.6469633012842866,-1.5634666135152437,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.5528624892138435,-0.8955670905061158,-0.8468209497318157,0.16446940822236386,-0.027200112638421717,-0.06236616054269114,-0.0061289739103921005,-0.12360854852459298,-0.14441705095448013,0.600913417662619,0.583069370203063,0.5080464824973664,0.2602087249223546,-0.21864544693584934,-0.41060984269272505,0.5233732936707771,0.3371791074205433,0.16235617794775106,6
8,-0.09673993410136818,-0.6525484407211769,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.7523633887890102,-0.8584519141051425,-0.810838232565567,-0.2524638475469384,-0.5623286021536231,-0.592047849203962,0.11039586180580326,-0.11052867794145822,-0.13150521277687058,0.08385212507964372,-0.23844073658400192,-0.3314838575813324,-0.0046603916382745,-0.22207601229329962,-0.41410071490791406,0.43292321626345764,0.30217500573768563,0.1240582492777,6
9,-0.590788097074922,0.024680042690227808,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.10227455954138688,-0.0886655595437067,-0.06354342762007088,0.26517505564048865,0.22944600991566427,0.19209597351518895,0.29925793682012414,0.30382916609442034,0.2781799125501034,-0.0133174609434698,-0.052084321927840106,-0.13884667363663009,-0.10978995385248883,-0.30523683351239755,-0.49852789206666737,-0.14207948428325604,-0.35245222927104264,-0.5790096812380742,6
10,-0.0883244327306554,-0.6832529965496233,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.37571200283745404,-0.8584519141051425,-0.810838232565567,0.33509753001909054,-0.5623286021536231,-0.592047849203962,0.5763662772461818,-0.11052867794145822,-0.13150521277687058,0.6161331758014216,-0.23844073658400192,-0.3314838575813324,0.05441054441889576,-0.22207601229329962,-0.41410071490791406,0.256560159425063,0.30217500573768563,0.1240582492777,6
11,-0.5922741121539615,0.02676580544706063,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.10227455954138688,-0.0886655595437067,-0.06354342762007088,0.26517505564048865,0.22944600991566427,0.19209597351518895,0.29925793682012336,0.30382916609442034,0.2781799125501034,-0.0133174609434698,-0.05208432192783749,-0.13884667363662845,-0.10978995385248859,-0.3052368335123971,-0.498527892066667,-0.14207948428325548,-0.35245222927104264,-0.579009681238074,6
12,0.851590082923614,1.4146681157736063,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-2.001985152461408,-2.2609500574757657,-2.167658672531343,-1.235912334565648,-0.874151325920642,-0.9001850489615038,-0.9140162622203359,-0.42304269168194336,-0.43968650792578373,0.25980890773714127,0.42914613156746456,0.35265492801975973,-0.41024908655439973,-0.5880120083458523,-0.7829270476493447,0.8587535798268404,1.0089630705610924,0.9095023472628777,6
13,-1.639262595302802,-1.5256154363281917,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,0.19619561830259485,-0.8955670905061158,-0.8468209497318157,0.5396133857939586,-0.027200112638421717,-0.06236616054269114,0.3149090861209108,-0.12360854852459298,-0.14441705095448013,0.4317427112522951,0.583069370203063,0.5080464824973664,0.8426998730681902,-0.21864544693584934,-0.41060984269272505,0.545337547519291,0.3371791074205433,0.16235617794775106,6
14,-0.594526135787657,0.032261823609929165,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.1274283363894637,-0.0886655595437067,-0.06354342762007088,0.2349644505945462,0.22944600991566427,0.19209597351518895,0.24506373854632635,0.30382916609442034,0.2781799125501034,-0.016362164991726772,-0.05208432192783749,-0.13884667363662845,-0.11200613483054536,-0.3052368335123971,-0.498527892066667,-0.12420786633437922,-0.35245222927104264,-0.579009681238074,6
15,-0.07961269166572393,-0.717603532041508,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.13733220658323006,-0.7184410323173874,-0.810838232565567,0.649595780605429,-0.27752483546821216,-0.592047849203962,0.8184499198142958,0.12086694072684022,-0.13150521277687058,0.8928100236931759,0.04190390576306814,-0.3314838575813324,0.09582568681032218,-0.20357035283165648,-0.41410071490791406,0.0839752159611229,0.2474273609095937,0.1240582492777,6
16,0.853367833006528,1.413005353111464,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-1.8105522040620243,-2.1625753369626044,-2.167658672531343,-1.5370978471898546,-0.9482899496732794,-0.9001850489615038,-1.434990508382233,-0.5110335668589537,-0.43968650792578373,0.004901500700054285,0.38302875755872845,0.35265492801975973,-0.4222168030587328,-0.5886032107324478,-0.7829270476493447,0.660521115089959,0.9416850561682224,0.9095023472628777,6
17,-1.6296712772497077,-1.4794717765735492,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,0.5589811537453457,-0.5268316076465663,-0.8468209497318157,0.7434740799948707,0.13027119273177662,-0.06236616054269114,0.4856504334813024,0.008063680649466332,-0.14441705095448013,0.21493328533687284,0.5391439224912761,0.5080464824973664,1.1172152953887349,0.0573600020409453,-0.41060984269272505,0.5453858221050629,0.3446540955135818,0.16235617794775106,6
18,-1.6199592116392483,-1.433921862692458,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,0.28948616399238913,0.205919811355096,-0.8468209497318157,0.5423150106478041,0.501158111846695,-0.06236616054269114,0.26130477968102217,0.31899898861250836,-0.14441705095448013,-0.03029800180771994,0.3769951523704477,0.5080464824973664,0.8837390436375665,0.6605090962675578,-0.41060984269272505,0.40183000064063557,0.36837605989084055,0.16235617794775106,6
19,-0.5970954009362724,0.040555599405017934,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.32610654167451286,-0.0886655595437067,-0.06354342762007088,-0.01801510128574606,0.22944600991566427,0.19209597351518895,-0.32910103153698644,0.30382916609442034,0.2781799125501034,-0.03854383107361867,-0.05208432192783749,-0.13884667363662845,-0.1280006172511728,-0.3052368335123971,-0.498527892066667,-0.0030427357302621333,-0.35245222927104264,-0.579009681238074,6
20,-0.07247888302396271,-0.7471627879647276,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.25033102386721506,-0.35547628644542834,-0.810838232565567,0.6732684664089867,0.29846952310368435,-0.592047849203962,0.8231792996053697,0.5725973079025435,-0.13150521277687058,0.8878223481245949,0.5537062898913004,-0.3314838575813324,0.0354351806203479,-0.1459892264135326,-0.41410071490791406,0.10522452377118284,0.060028291601890334,0.1240582492777,6
21,0.8525993199169776,1.4131546396938033,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-2.0309410915573958,-1.888318738633042,-2.167658672531343,-1.3787604772908237,-1.223772081420835,-0.9001850489615038,-1.6090443413446,-0.8689449466984114,-0.43968650792578373,-0.5642931071238255,0.21166264837537438,0.35265492801975973,-0.49739386345822023,-0.590496577065845,-0.7829270476493447,0.707371332125118,0.7115214743706337,0.9095023472628777,6
22,-0.08407759518383204,-0.71464554717367,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.44196008324910996,-0.12303445859140162,-0.675060339984728,0.6593704719575355,0.6106731768061578,-0.31028725759748166,0.7960109491390186,0.807731401431802,0.09712123150570613,0.8429285797308907,0.8176932146370913,-0.04217770315814452,-0.046126033042369036,-0.10541566812890601,-0.3952620618364568,0.1580507800042448,-0.12048576226035833,0.06429352605725505,7
23,-0.5976937296255848,0.03724149163259313,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.5786163696311867,-0.11333002332436992,-0.06354342762007088,-0.22332350934019682,0.19966567339295904,0.19209597351518895,-0.8079020853359339,0.2513107518521656,0.2781799125501034,0.07274138224013592,-0.055032114403884454,-0.13884667363662845,-0.20015604488051594,-0.30736914522542363,-0.498527892066667,0.07510264336158474,-0.3343032048749486,-0.579009681238074,7
24,0.851727893524571,1.4125170152998978,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-1.9728755776412368,-1.7122896898791808,-2.0726744776715895,-1.2053864089171493,-1.5097363602041236,-0.9733955385041074,-1.6424628521701317,-1.3708905228379422,-0.5263422660746906,-1.3318087356634927,-0.034448781305044994,0.30592582470747304,-0.6043301306425799,-0.6017068055797469,-0.7835174959013912,0.5744362212548884,0.4934843482939407,0.8336921167453356,7
25,-1.6084244464699866,-1.3890475358805296,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.24255082555003635,0.5689500755464183,-0.48914280499965057,0.163107543801741,0.7044510149980181,0.09373032000218069,-0.19416156702030787,0.48456842420454777,-0.014380889141256757,-0.3782724873837763,0.1684213129267023,0.46379206507384496,0.3927056833381338,0.9630230771726244,-0.127552624963962,0.21505548865398688,0.36842824560302423,0.17054316631700844,7
26,-0.5977442591121568,0.030690810739410445,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.7973320910616815,-0.3072845180184,-0.06354342762007088,-0.20624019680540068,-0.04875395968399904,0.19209597351518895,-0.33275800838900993,-0.30428951146955446,0.2781799125501034,0.28275204113183067,-0.07651283086345159,-0.13884667363662845,-0.35456198595038685,-0.32274530581457905,-0.498527892066667,0.07046391358900007,-0.21039152639736428,-0.579009681238074,7
27,0.850827748996321,1.4116600846536111,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-1.547452359008385,-1.9148502034684616,-1.807725774523704,-1.0876822031376676,-1.3596064110635202,-1.2452619571516508,-1.590805248676565,-1.5384007869806506,-0.878337404496863,-1.2608587411268157,-0.5882599293532541,0.1315937625838716,-0.7368944961962132,-0.6718746312621167,-0.7854083345034133,0.0733176281310033,0.5447072916260164,0.5759450562677764,7
28,-0.10094154528930041,-0.665590323883627,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.6527429094294886,-0.23348899958161773,-0.32277725620502323,0.6342390022856617,0.6342942139177633,0.2605829122829986,0.7545770270219487,0.812328363573636,0.544648290697853,0.7840065136589929,0.812946719889715,0.4784714677438055,-0.14364589165474434,-0.16452271501688948,-0.33652306562299505,0.18839512510477024,-0.0984169865372915,-0.1390016349989994,7
29,-1.5964258172474297,-1.3447671501797551,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-1.0826387057633031,0.298740735218538,0.22295487334631864,-0.37330127960852194,0.5038438401063018,0.46182615495996143,-0.9041818181718961,0.26704811346031687,0.2932038187216411,-0.9617950917103372,-0.06852652936680964,0.29980633190806655,-0.473139073508592,0.7048614816450532,0.5082874828551279,0.0025639112066547765,0.21417779224943223,0.19654462884459092,7
30,-1.5844809137563205,-1.3010454029396297,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.5144820376060999,-0.22589972375204007,0.5764332733768772,0.17591714770122724,0.1289319068460373,0.6638733941513301,0.23702589837488824,-0.17383926969261068,0.4573045984940075,-1.1045941821946332,-0.40662134273506956,0.08743171409590433,-0.8441103554782581,0.1907138287625735,0.8380857602700383,-0.20179352151545704,0.016353547700619333,0.19660186256052292,7
31,-0.6011391077907421,0.014024763253344188,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.41112502140767926,-0.5516471836980988,-0.08751742877443135,-0.16231276916275897,-0.24916300610735187,0.16255392152075276,-0.3983754484921831,-0.7665975956563499,0.22618097120034825,0.19276699062406777,0.031165623799488132,-0.14188382857325896,-0.5099555023250532,-0.3918311192037261,-0.5006877920143047,-0.14592220120089372,-0.12968730046431087,-0.5598795304900335,7
32,-0.1133763766144924,-0.6311577005516693,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.6652915809349909,-0.4196928770469838,-0.09694963564140914,0.4576967884920866,0.6204244117635959,0.5706440399163826,0.5126551802321582,0.7859225019664202,0.7782996116533196,0.5565672472486611,0.7702032663988495,0.7432072385657538,-0.3902813584033761,-0.24379201649989332,-0.29502121480948473,-0.04943155570629218,-0.04336138731008799,-0.3328759694077451,7
33,0.848898763424404,1.4108727497116478,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-1.47036742735082,-1.8616216572636723,-1.637557202228568,-0.9478556985552614,-1.1946957691146751,-1.5272056981877753,-1.483874974134873,-1.5705528191195117,-1.3707762777443926,-1.0958179592976878,-1.3442922677542084,-0.12068322247075804,-0.7976024507663979,-0.7709602884099285,-0.7966000875477756,-0.10998899649370389,0.3998702459632078,0.33416974644075986,7
34,-0.0981162221464389,-0.6826384103422765,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.6176570889536424,-0.6229392751474921,-0.20428351829887118,0.17041987108448234,0.5953592747038371,0.5941226523194653,0.006701888929901756,0.7456597703355281,0.7828728585677959,0.1468824809321019,0.7140473579021099,0.7384702812134,-0.7387531752778693,-0.33776374634388057,-0.35544950037931455,-0.4522515030910177,-0.01161347463458198,-0.3092803982521409,7
35,-1.572589056269274,-1.257874755056636,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,0.08750944109775566,-1.0325883462958718,0.31328948115816124,0.6533749767176289,-0.3949204843212372,0.46449406944985133,0.7882782294301529,-0.8594612227619935,0.241760355715222,-1.020696718120571,-0.9784915359516829,-0.15579142909787186,-0.949894460958105,-0.649282871954943,0.5561295521399661,-0.43117459118590923,-0.20462165938112348,0.02807805914669713,7
36,-0.6252514436080036,-0.06654410822666336,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.017459103251791678,-0.7614356255443921,-0.2759715025365808,-0.1131986109186564,-0.2325266461408112,-0.08372343088287043,-0.6216190351681914,-0.3078238096355285,-0.32265649061842866,-0.011794125573245691,0.23375605979767947,-0.16402543424751018,-0.677733713177106,-0.5381867152804228,-0.5162557588994,-0.49155338178022956,-0.13449491555195703,-0.42868563789810243,7
37,0.8406180040523562,1.410519173688823,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-1.47036742735082,-1.4685497932702576,-1.8333661749632226,-0.8150753040294226,-1.082415435460847,-1.3792195860746173,-1.371877587909155,-1.5208515525215838,-1.5348250237336751,-0.9377126586578485,-1.2739596787552248,-0.6965492826945459,-0.8372547333152541,-0.8926619745076908,-0.8665171699835292,-0.17033644939654505,-0.13153755635480482,0.390753150265948,7
38,0.8447709908612522,1.4182778843017125,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-1.3089933920865493,-1.3967300736253392,-1.7819232759067525,-0.6260405568567929,-0.9486829305052152,-1.2165794362876563,-1.1669203702450492,-1.417946194417838,-1.5662969831686204,-0.7935327403887333,-1.1107044451023746,-1.5008487316343286,-0.9031900117617223,-0.9479944822683648,-0.9648600813572115,-0.28194408800534626,-0.3198399842083937,0.23111178370710572,7
39,-0.10393178943306763,-0.7318226359470831,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,-0.533268979536238,-0.634988577463162,-0.3851351081096788,-0.06775709040021993,0.4198269210252158,0.5803361333795788,-0.6687316257913964,0.5107687748544559,0.7566060625804256,-0.4977509769251425,0.4966890538054648,0.6957747299809494,-1.1345266025083918,-0.5717678720031152,-0.436183521925745,-1.0172267085565223,-0.2580088963603352,-0.2502849993444001,7
40,-0.6252307804321929,-0.061918037295745,0.12686096806115138,0.14075019133809402,0.11007147505354567,-0.08556428867017782,-0.09615513222942494,-0.06884362305696423,0.2488569635485904,-0.3898236915573532,-0.5132278629701875,0.07167649212747233,-0.18971618611574118,-0.2822108083651666,-0.35443598395721254,-0.37123107590264376,-0.7777589687796216,-0.2366046485997167,0.147048739163161,-0.05320572226561163,-0.8770404760113263,-0.6835576543188412,-0.586050446993691,-0.9563820742220953,-0.3563502578579504,-0.34270514980594863,7
