,Particulate Microcystin (µg/L)
260,1.512291055932216
261,-0.9598820075125293
262,1.899431476378005
263,-0.36580050494927097
264,1.9215815290631806
265,-0.36580050494927097
266,-0.9598820075125293
267,-0.67668431367285
268,-0.5584892101278214
269,0.16024917252483623
270,1.9336915190299688
271,-0.9598820075125293
272,1.1820458544589985
273,-0.8336722582482031
274,0.4578443138948878
275,-0.911790932313229
276,-0.9598820075125293
277,-0.45733800558662424
278,0.712160622460576
279,1.4388314723769677
280,-0.9598820075125293
281,-0.9598820075125293
282,1.2867739887305942
283,-0.36580050494927097
284,-0.08704251646451386
285,-0.3403308945415531
286,-0.9472825026212974
287,1.159918786393801
288,-0.9598820075125293
289,-0.36580050494927097
290,-0.9598820075125293
291,1.9017948977636532
292,0.4213808430623335
293,-0.9598820075125293
294,1.7485420640653306
295,-0.8856551019586246
296,-0.7182080629215386
297,-0.9598820075125293
298,-0.9598820075125293
299,-0.9598820075125293
300,0.05372389409963013
301,0.4868296162076834
302,-0.9598820075125293
303,1.3576604324702333
304,0.8514132238537222
305,1.2619417811080609
306,1.071313849886985
307,-0.7801944313954279
308,-0.9598820075125293
309,-0.1150692365279095
310,-0.9598820075125293
311,1.5080939548492711
312,0.5697717983377176
313,-0.5584892101278214
314,1.594783248366444
315,-0.9598820075125293
316,-0.9598820075125293
317,-0.9598820075125293
318,-0.9598820075125293
319,-0.9598820075125293
320,-0.9598820075125293
321,1.6280533768562602
322,-0.36580050494927097
323,-0.6392082106822748
324,-0.9598820075125293
325,-0.9598820075125293
326,-0.9598820075125293
327,0.5341049637817158
328,-0.9598820075125293
329,0.3704609665499957
330,1.0425884998001542
331,-0.9598820075125293
332,-0.0050737828108744585
333,1.5918818956450984
334,0.4152158931006861
335,-0.3625904530897761
336,-0.9598820075125293
337,-0.9598820075125293
338,-0.9598820075125293
339,0.03705896388264107
340,1.546221217728967
341,0.47671036184424326
342,-0.27870347164200165
343,-0.9598820075125293
344,0.7165535105416225
345,1.8498936537088744
346,-0.9598820075125293
347,-0.9598820075125293
348,-0.9598820075125293
349,-0.9598820075125293
350,-0.9598820075125293
351,-0.7801944313954279
352,0.5746876645030722
353,0.9193894610398229
354,-0.9598820075125293
355,0.7007405519526292
356,-0.9598820075125293
357,1.6841667614923475
358,-0.8650376357894336
359,-0.11170972169226782
360,-0.7839806888398301
361,-0.9598820075125293
362,-0.7850641195754327
363,-0.7801944313954279
364,-0.9598820075125293
365,1.6946068667063416
366,-0.9598820075125293
367,-0.5711706546554798
368,-0.9598820075125293
369,1.8375879941143671
370,1.645767941567484
371,0.40668465852554414
372,-0.36580050494927097
373,1.7408005680622185
374,-0.42155590281802646
375,0.9632201931969185
376,-0.36580050494927097
377,0.07584592289545496
378,-0.36580050494927097
379,0.9198488588246221
380,-0.9598820075125293
381,-0.36580050494927097
382,1.672725373021875
383,1.3957536454547552
384,-0.9598820075125293
385,-0.24307050119314214
386,-0.9161867952622231
387,1.1820458544589985
388,1.717133720307679
389,1.6323760573556896
390,-0.6973075074383513
391,0.3214152676059412
392,-0.35442136023987897
393,1.8991039573050674
394,1.8316544560058006
395,-0.6392082106822748
396,-0.9598820075125293
397,0.5586965283073035
398,0.4350091718105558
399,-0.9598820075125293
400,1.4431677883286766
401,1.343365503436726
402,1.05064763616478
403,-0.9598820075125293
404,-0.7370234525298207
405,-0.7745317647422599
406,-0.06840832415755663
407,-0.45569561983392654
408,-0.9598820075125293
409,1.7116536798540392
410,1.2509582367250849
411,-0.9598820075125293
412,-0.5149486355285154
413,-0.36580050494927097
414,-0.1702192369352397
415,-0.9598820075125293
416,0.2760594436103016
417,-0.9598820075125293
418,-0.9598820075125293
419,0.7884604838850279
420,-0.41094736162848094
421,-0.36580050494927097
422,-0.46286193053345487
423,-0.7244548595550695
424,1.8569005960629457
425,-0.9598820075125293
426,-0.36580050494927097
427,-0.9598820075125293
428,-0.9598820075125293
429,0.8000709174538885
430,-0.9598820075125293
431,0.002057796608389789
432,-0.9598820075125293
433,0.005470650219485174
434,-0.9598820075125293
435,0.5116140687041328
436,-0.36580050494927097
437,1.4829928009244868
438,-0.9598820075125293
439,-0.9170673476562411
440,-0.9598820075125293
441,-0.9598820075125293
442,1.506395292751743
443,0.2590281280968004
444,1.7484901171469345
445,-0.9598820075125293
446,1.5683875445581859
447,-0.3153352216688961
448,-0.26076455599940485
449,1.3868264553263376
450,-0.9598820075125293
451,1.3812834009600412
452,-0.427145233768084
453,0.8478128931215609
454,-0.9598820075125293
455,-0.4926528185369737
456,-0.9598820075125293
457,-0.9598820075125293
458,1.3229170962153478
459,1.3307808870627789
460,1.6393045778923372
461,-0.13640180613380584
462,-0.9598820075125293
463,-0.9598820075125293
464,-0.36580050494927097
465,-0.7423560372908269
466,-0.29080114963302806
467,-0.9598820075125293
468,-0.9410175368602125
469,1.6913735980084603
470,1.933464190771906
471,1.8955373568647804
472,-0.9598820075125293
473,-0.9598820075125293
474,-0.8978010242751319
475,-0.6451429738387214
476,-0.9598820075125293
477,-0.9347756020062344
478,-0.278703471642001
479,-0.4529848401767792
480,1.1587544178452103
481,-0.9383396087780438
482,-0.9598820075125293
483,1.5735562969941141
484,1.3881170483775704
485,-0.22162242712335237
486,-0.9598820075125293
487,0.5613837717570972
488,-0.8145955357803178
489,-0.9598820075125293
490,1.1522970702556117
491,-0.9598820075125293
492,0.9775392634848098
493,-0.9598820075125293
494,-0.6186175117917091
495,-0.7915800888204351
496,-0.36580050494927097
497,0.9617968410287366
498,0.16008185489847396
499,-0.9598820075125293
500,0.5303984443568143
501,-0.36580050494927097
502,-0.7322984619633202
503,0.16689628524029118
504,0.4885045962414912
505,-0.36580050494927097
506,-0.9598820075125293
507,-0.8676008387904396
508,0.3354079574024474
509,-0.8145955357803178
510,0.2818463639733867
511,1.3106303325865998
512,1.7856429440353
513,0.0006897909842123426
514,-0.16203072533235377
515,-0.7135392567664341
516,-0.9598820075125293
517,-0.9598820075125293
518,1.4474402604118286
519,-0.9598820075125293
520,-0.36580050494927097
521,1.0884816553107908
522,0.5760060456152382
523,1.702057791301087
524,-0.9598820075125293
525,1.5953585299677093
526,-0.9598820075125293
527,1.5622531155995691
528,-0.9598820075125293
529,0.2482325336719722
530,1.2409554234988704
531,1.191900059252709
532,-0.9598820075125293
533,-0.9598820075125293
534,-0.9598820075125293
535,-0.8650376357894336
536,-0.36580050494927097
537,-0.47268045831057337
538,1.543519194104982
539,0.6667130656005199
540,0.6233065807427453
541,0.19702001975105451
542,0.2697071978802474
543,1.7352727072267535
544,0.8029769551094725
545,0.4495693912986728
546,-0.2055512290172339
547,-0.9598820075125293
548,-0.9598820075125293
549,-0.9598820075125293
550,-0.9598820075125293
551,-0.9598820075125293
552,0.7295730749023359
553,-0.9316632339010993
554,-0.9598820075125293
555,0.8405511297918784
556,1.4855450481640817
557,-0.9598820075125293
558,-0.7275876064730107
559,1.5965041578453607
560,-0.08892207976724023
561,-0.9598820075125293
562,1.0857738391676302
563,-0.1746508978766188
564,1.355299078465772
565,-0.9598820075125293
566,-0.5149486355285148
567,-0.9598820075125293
568,-0.11582469731472166
569,0.31939938371159
570,-0.36580050494927097
571,1.760195693825226
572,-0.9170673476562411
573,1.805635973345168
574,-0.6812435423005879
575,0.3326259008924088
576,-0.6530921224681687
577,1.9089114210696245
578,1.0742159236072621
579,-0.529318144411488
580,-0.08892207976724023
581,-0.8046916286214568
582,0.7455192349434816
583,-0.9598820075125293
584,-0.36580050494927097
585,1.4671493833791325
586,-0.9598820075125293
587,0.3949760791439468
588,0.4885045962414912
589,-0.20082024062885395
590,0.44737872064257966
591,-0.9598820075125293
592,-0.9598820075125293
593,1.729042848940861
594,1.279985195549434
595,0.3644692133061067
596,-0.9598820075125293
597,1.844932140363417
598,0.23291950562950844
599,-0.5584892101278214
600,-0.2746956410238331
601,-0.36580050494927097
602,0.43678689849515107
603,0.8512973995727758
604,0.39807198147576456
605,-0.9598820075125293
606,1.328178736991223
607,0.40833157196639475
608,-0.8035700081229884
609,1.4510982614324794
610,1.5172487684762257
611,-0.9598820075125293
612,0.9289634070642306
613,-0.9598820075125293
614,1.5545978677967085
615,1.8318543049192777
616,-0.7801944313954279
617,-0.9598820075125293
618,-0.9598820075125293
619,0.29694001147245414
620,0.212132602125208
621,-0.7088843494953578
622,1.121477043506522
623,1.568877424920244
624,-0.9598820075125293
625,-0.08892207976724023
626,0.9450243333424417
627,-0.9598820075125293
628,1.5735562969941141
629,1.5648515236509986
630,1.489214061577987
631,-0.9598820075125293
632,-0.9598820075125293
633,-0.9598820075125293
634,1.9244727288700625
635,-0.880476681655643
636,-0.9598820075125293
637,1.5371986866929732
638,0.8681173899066108
639,-0.9598820075125293
640,-0.9598820075125293
641,0.5818186576319876
642,1.3069847176499443
643,-0.9598820075125293
644,-0.38818818340697936
645,-0.3259904206204746
646,-0.9490767397726478
647,-0.36580050494927097
648,1.453732132642167
649,-0.9490767397726478
650,1.0551026210172245
651,-0.35482611571942035
652,1.3597132778980496
653,-0.49365879931226925
654,1.5823096630609268
655,-0.054927305754467845
656,-0.6362494941335353
657,1.672563156304375
658,1.339666839103443
659,-0.9598820075125293
660,1.3275637054481098
661,-0.7915800888204351
662,-0.014467178921217143
663,0.3818571710359771
664,-0.9012875679141034
665,1.8192556668219348
666,-0.9598820075125293
667,-0.9598820075125293
668,0.4707520063956043
669,1.044798750969772
670,0.9096601284225843
671,0.8029769551094733
672,-0.9598820075125293
673,0.5444191248322144
674,-0.06840832415755663
675,-0.8735971265435499
676,1.1770353914681184
677,1.7142382530936235
678,-0.10979418346769072
679,-0.9598820075125293
680,-0.27870347164200165
681,0.3491963258727712
682,1.3721694903481805
683,0.9152389802459161
684,-0.7465160786428124
685,-0.9598820075125293
686,-0.9598820075125293
687,0.8519259079513661
688,1.0027482041867821
689,-0.36580050494927097
690,-0.6574568773007594
691,0.010231527696038419
692,0.8799938603035254
693,0.6514148735833977
694,-0.9598820075125293
695,-0.1388497511898141
696,-0.9598820075125293
697,-0.9598820075125293
698,1.921355192824352
699,-0.953570619249526
700,0.7549162426576163
701,0.6543528426665961
702,1.301902438933442
703,1.614240536415646
704,0.965773356527508
705,-0.2002806840397876
706,-0.7299412710619069
707,-0.00893234732729178
708,1.7003232710545895
709,-0.9598820075125293
710,1.7781262594191813
711,-0.9598820075125293
712,-0.9598820075125293
713,0.839507026388461
714,-0.9598820075125293
715,-0.9598820075125293
716,0.3893767617604005
717,-0.9598820075125293
718,0.791276525519858
719,1.3597132778980496
720,1.6996310296981332
721,0.34232741791737936
722,-0.9598820075125293
723,-0.7026993263185031
724,-0.9598820075125293
725,0.5404205762145611
726,0.4508811720101404
727,1.7557922476622707
728,1.1317510475982389
729,1.8480657104350862
730,-0.6812435423005879
731,-0.9598820075125293
732,0.4152158931006861
733,-0.9598820075125293
734,-0.9598820075125293
735,-0.9598820075125293
736,-0.9598820075125293
737,1.605733655301723
738,-0.9598820075125293
739,1.9128691441863301
740,-0.4819661219493986
741,1.8430658363500174
742,0.47671036184424326
743,0.830740127766368
744,-0.9598820075125293
745,-0.9598820075125293
746,-0.9598820075125293
747,-0.7678652671346217
748,-0.6883625251578612
749,1.0276127696699993
750,-0.9598820075125293
751,-0.9598820075125293
752,1.3116830221112779
753,0.1547766176373134
754,-0.9598820075125293
755,0.5781311709386477
756,1.3342337130343929
757,1.58661814151177
758,-0.36580050494927097
759,-0.9598820075125293
760,-0.9598820075125293
761,1.788051828172295
762,-0.9598820075125293
763,-0.9598820075125293
764,1.654168215547787
765,-0.9598820075125293
766,-0.9598820075125293
767,0.22183683838016147
768,-0.6309382977776484
769,0.6615544551526618
770,1.187547552951336
771,0.746569597610619
772,-0.6033568451695094
773,-0.6812435423005879
774,1.6060513244775927
775,1.8380559062440347
776,-0.9598820075125293
777,0.8478128931215609
778,-0.9598820075125293
779,-0.9598820075125293
780,1.6851939389358628
781,-0.6406897322376199
782,1.5724362302919868
783,0.600453424278562
784,0.521059098727384
785,-0.9598820075125293
786,0.705838350422886
787,-0.9598820075125293
788,-0.9598820075125293
789,-0.2198512420735338
790,1.233166632460524
791,0.22850105233651663
792,1.6897291916770374
793,-0.47268045831057337
794,1.8057684800278266
795,-0.9598820075125293
796,-0.9598820075125293
797,0.6240151527469152
798,-0.41821304774374174
799,-0.36580050494927097
800,-0.6098781650984305
801,-0.9598820075125293
802,-0.15750483350337474
803,1.5325533903853992
804,-0.9598820075125293
805,1.0276127696699993
806,-0.9598820075125293
807,-0.9598820075125293
808,-0.9598820075125293
809,0.2865557308890411
810,1.428834263793325
811,1.7760984630188525
812,-0.9598820075125293
813,0.6969351220202737
814,0.8926093979478661
815,0.3254342762916262
816,-0.9598820075125293
817,-0.5983042510296867
818,-0.9598820075125293
819,-0.9598820075125293
820,1.608417373147631
821,-0.9598820075125293
822,-0.1626015929673097
823,-0.9598820075125293
824,-0.03499179174972532
825,-0.9598820075125293
826,-0.9598820075125293
827,1.8196704272518427
828,-0.9598820075125293
829,1.3248604793600947
830,-0.9598820075125293
831,-0.19704818734735358
832,0.2823707518172955
833,0.42426735350843975
834,-0.03405092543854459
835,-0.9598820075125293
836,-0.9598820075125293
837,-0.9598820075125293
838,0.958079547454456
839,1.3796349887660588
840,-0.6075034958617478
841,-0.9598820075125293
842,1.332150851018979
843,-0.9598820075125293
844,-0.9598820075125293
845,-0.36580050494927097
846,0.3334216100864977
847,-0.9598820075125293
848,-0.9598820075125293
849,0.5213273958401604
850,-0.9598820075125293
851,-0.9598820075125293
852,-0.9223603491778559
853,-0.9598820075125293
854,-0.7753394918568708
855,0.2406053228377564
856,0.28864149339370243
857,-0.9598820075125293
858,-0.36580050494927097
859,-0.9598820075125293
860,-0.5088336607996881
861,-0.649609272678646
862,0.243881266956729
863,0.10142757938044855
864,-0.36580050494927097
865,1.0375605920221733
866,1.171401604097043
867,-0.8856551019586246
868,0.06325907638325408
869,-0.9598820075125293
870,1.2840661871122616
871,-0.5882500173774664
872,-0.9065310299825919
873,1.9232252756749633
874,1.232674918078327
875,-0.3153352216688961
876,-0.9598820075125293
877,-0.36580050494927097
878,1.7764389198425992
879,-0.6098781650984305
880,-0.9598820075125293
881,-0.9598820075125293
882,1.110919747485365
883,-0.9598820075125293
884,-0.529318144411488
885,-0.9598820075125293
886,1.3679021930094977
887,0.9087252917738448
888,-0.8364730128093321
889,1.4022886409928559
890,1.4811211495962318
891,-0.02281963424150183
892,-0.8195702547347581
893,1.2729266746988375
894,1.3957536454547552
895,0.27182918481174556
896,0.9096601284225843
897,0.5922127071278411
898,-0.689254705067202
899,1.132984835800239
900,0.11879081126358126
901,-0.6451429738387214
902,1.519855408393465
903,1.5722757403867427
904,0.4350091718105558
905,1.2830333046979938
906,-0.9598820075125293
907,-0.9598820075125293
908,1.7900055315146488
909,-0.7322984619633202
910,0.12308813995715545
911,-0.9598820075125293
912,-0.9598820075125293
913,1.0114242818517662
914,1.5717613624670719
915,-0.36580050494927097
916,-0.9598820075125293
917,0.18351493153984832
918,0.9736443030754548
919,-0.10679018091114094
920,-0.9598820075125293
921,-0.9598820075125293
922,0.02595830877312448
923,1.145748176684224
924,1.526051096306755
925,-0.7135392567664341
926,-0.9598820075125293
927,-0.8016090427992892
928,-0.9598820075125293
929,1.3045342175754864
930,-0.9598820075125293
931,-0.3403308945415531
932,0.366630715835345
933,-0.9297985562745429
934,-0.9598820075125293
935,-0.014467178921217143
936,1.215765629388739
937,1.135136253974356
938,-0.9598820075125293
939,-0.7423560372908269
940,-0.6996159989167948
941,-0.5149486355285148
942,0.4296544935034569
943,0.9456108302118296
944,-0.6973075074383513
945,-0.23140818016265008
946,-0.9598820075125293
947,-0.9598820075125293
948,1.7841526681263635
949,-0.1454016191738556
950,1.8514451228708606
951,-0.7088843494953572
952,-0.9457140954869212
953,-0.9598820075125293
954,1.5981159542314507
955,-0.9598820075125293
956,1.7244799954258216
957,-0.9598820075125293
958,1.7274337096270052
959,1.3178148989392606
960,1.4008480582772307
961,1.242399524223584
962,-0.2198512420735338
963,-0.9598820075125293
964,0.6707199922553019
965,-0.17751842748366517
966,-0.2701302911847263
967,-0.9598820075125293
968,0.6626845778108094
969,1.129273801201786
970,1.4399216100935777
971,1.7028070709892484
972,-0.5007204805148093
973,-0.9598820075125293
974,-0.12797650277482822
975,-0.8364730128093321
976,0.1273682730896408
977,-0.36580050494927097
978,-0.9598820075125293
979,1.7943402811429452
980,-0.9598820075125293
981,1.1924411028720545
982,-0.8426515933336648
983,1.4298563284081938
984,-0.9598820075125293
985,-0.9598820075125293
986,-0.9598820075125293
987,1.222716668483474
988,-0.9598820075125293
989,-0.9598820075125293
990,-0.6585812584789918
991,-0.9598820075125293
992,0.4647522928156746
993,-0.5270981709940686
994,-0.9598820075125293
995,-0.9598820075125293
996,-0.38304982962181927
997,-0.10979418346769072
998,-0.903907248446298
999,1.4801803918085017
1000,1.1787118077122514
1001,-0.9598820075125293
1002,1.1173988034421853
1003,-0.9598820075125293
1004,1.717651209787417
1005,-0.6109678109971548
1006,0.552133155033782
1007,-0.9598820075125293
1008,0.6922305771953031
1009,-0.7753394918568708
1010,0.5743105861781296
1011,0.42786240069524584
1012,-0.9598820075125293
1013,-0.7801944313954279
1014,-0.9598820075125293
1015,-0.927670010463221
1016,1.675320668432384
1017,-0.9598820075125293
1018,0.28864149339370243
1019,-0.9598820075125293
1020,1.797427746629694
1021,1.4822924672618008
1022,0.26544943918402725
1023,1.6229005357932151
1024,-0.9598820075125293
1025,-0.9598820075125293
1026,0.497467578234594
1027,-0.8720960186817419
1028,1.9102079161347314
1029,1.7504342198976912
1030,-0.43163288687028695
1031,-0.40227856487261143
1032,-0.9598820075125293
1033,-0.5334499585741602
1034,1.499484652675697
1035,-0.9598820075125293
1036,-0.5754220997580995
1037,1.2533038982536342
1038,-0.9598820075125293
1039,1.7338045982917276
1040,-0.8497414483136773
1041,0.5012555560962114
1042,-0.9598820075125293
1043,-0.36580050494927097
1044,1.5638446910111825
1045,1.1131723129609061
1046,-0.9598820075125293
1047,1.3374287875371387
1048,-0.9598820075125293
1049,1.3492029542546522
1050,-0.9598820075125293
1051,-0.36580050494927097
1052,-0.9598820075125293
1053,-0.9598820075125293
1054,-0.9598820075125293
1055,1.273816023402029
1056,-0.9598820075125293
1057,1.7349805423415885
1058,-0.3153352216688961
1059,-0.9598820075125293
1060,-0.4819661219493986
1061,1.6444504649070604
1062,-0.9598820075125293
1063,-0.36580050494927097
1064,-0.9598820075125293
1065,-0.9598820075125293
1066,-0.36580050494927097
1067,-0.9598820075125293
1068,0.2482325336719722
1069,-0.9598820075125293
1070,0.15685577510508886
1071,-0.9598820075125293
1072,-0.9598820075125293
1073,0.23291950562950844
1074,-0.7370234525298207
1075,0.42925656271916707
1076,0.23291950562950844
1077,-0.9598820075125293
1078,-0.9598820075125293
1079,-0.47268045831057337
1080,-0.9598820075125293
1081,0.3472389087734222
1082,0.8819515031061529
1083,1.2404729223923208
1084,-0.9598820075125293
1085,-0.9598820075125293
1086,-0.7088843494953578
1087,0.09704279543230297
1088,-0.9598820075125293
1089,1.326021496191561
1090,-0.9598820075125293
1091,-0.9598820075125293
1092,0.605379145270618
1093,0.31078408581076744
1094,-0.11683271217042415
1095,1.2052286378316082
1096,-0.9598820075125293
1097,-0.5584892101278214
1098,-0.9329964055193392
1099,-0.7244548595550695
1100,-0.9598820075125293
1101,-0.5206793661174662
1102,-0.9223603491778559
1103,1.4878441503277087
1104,-0.9598820075125293
1105,0.6082753414689122
1106,-0.9598820075125293
1107,-0.7465160786428124
1108,1.8472205044999455
1109,-0.8345862630265323
1110,-0.5129074335468168
1111,-0.9598820075125293
1112,-0.9598820075125293
1113,0.21374683183621931
1114,0.6786698097998148
1115,-0.2989286290745491
1116,1.719033068209343
1117,-0.9598820075125293
1118,1.1581711216477504
1119,1.8410043932287479
1120,-0.9598820075125293
1121,-0.9598820075125293
1122,0.8095721965711924
1123,-0.4886359445395367
1124,1.7601025580874723
1125,-0.41821304774374174
1126,0.23291950562950844
1127,-0.6574568773007594
1128,-0.9598820075125293
1129,1.0150638026378795
1130,-0.2565296535053735
1131,0.3610968299766772
1132,0.5257418775945908
1133,0.9537603769271945
1134,-0.4926528185369737
1135,1.6190023897576045
1136,-0.3694784483455977
1137,1.2277254900261991
1138,-0.9598820075125293
1139,-0.9598820075125293
1140,0.4260666907965684
1141,-0.9018693651985232
1142,-0.9598820075125293
1143,-0.36580050494927097
1144,-0.5389773269434481
1145,1.117646273294142
1146,1.7346289860671258
1147,1.3420754109928366
1148,-0.9598820075125293
1149,1.9065260912421746
1150,-0.9598820075125293
1151,-0.8184634448046281
1152,-0.9065310299825919
1153,-0.9598820075125293
1154,-0.9598820075125293
1155,1.73260941497215
1156,1.6597174798999585
1157,0.08378128530363198
1158,-0.9598820075125293
1159,-0.9598820075125293
1160,0.5001381422838133
1161,1.0961252679245626
1162,-0.9598820075125293
1163,-0.9598820075125293
1164,1.1859042134394235
1165,0.3254342762916262
1166,-0.5210895727703522
1167,-0.39175681842513155
1168,1.3763131035160754
1169,-0.006787097238539727
1170,-0.9598820075125293
1171,-0.8320739787525613
1172,-0.9598820075125293
1173,-0.9598820075125293
1174,-0.9598820075125293
1175,-0.9598820075125293
1176,0.09389991998747912
1177,1.740186817508486
1178,0.7643343470133462
1179,-0.36580050494927097
1180,-0.9598820075125293
1181,-0.9598820075125293
1182,-0.1526492699847357
1183,1.0433262823482696
1184,-0.6904025489431894
1185,-0.08892207976723997
1186,0.7497112766699583
1187,-0.9598820075125293
1188,1.8296290599966116
1189,0.6852301951859847
1190,-0.20352149110312107
1191,-0.29080114963302806
1192,-0.9598820075125293
1193,-0.9598820075125293
1194,-0.12036738200568
1195,-0.7801944313954279
1196,-0.06840832415755663
