Date,Site_WE12,Site_WE13,Site_WE14,Site_WE15,Site_WE16,Site_WE2,Site_WE4,Site_WE6,Site_WE8,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,CTD Temperature (°C),CTD Dissolved Oxygen (mg/L),Particulate Microcystin (µg/L),Total Phosphorus (µg P/L),Total Dissolved Phosphorus (µg P/L),Ammonia (µg N/L),Nitrate + Nitrite (mg N/L),N:P Mass Ratio,Distance from Maumee Inlet (km),Shore Distance (euc dis),CTD Temperature (°C)_1wk,CTD Temperature (°C)_2wks,CTD Temperature (°C)_4wks,CTD Temperature (°C)_6wks,CTD Dissolved Oxygen (mg/L)_1wk,CTD Dissolved Oxygen (mg/L)_2wks,CTD Dissolved Oxygen (mg/L)_4wks,CTD Dissolved Oxygen (mg/L)_6wks,Total Dissolved Phosphorus (µg P/L)_1wk,Total Dissolved Phosphorus (µg P/L)_2wks,Total Dissolved Phosphorus (µg P/L)_4wks,Total Dissolved Phosphorus (µg P/L)_6wks,Ammonia (µg N/L)_1wk,Ammonia (µg N/L)_2wks,Ammonia (µg N/L)_4wks,Ammonia (µg N/L)_6wks,Nitrate + Nitrite (mg N/L)_1wk,Nitrate + Nitrite (mg N/L)_2wks,Nitrate + Nitrite (mg N/L)_4wks,Nitrate + Nitrite (mg N/L)_6wks,N:P Mass Ratio_1wk,N:P Mass Ratio_2wks,N:P Mass Ratio_4wks,N:P Mass Ratio_6wks
2012-05-29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22.5,7.651666666666666,0.1,70.26,19.6175,21.805,1.684875,23.882181991720902,6.682736924358398,0.014699754268918128,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,14.63875,9.66,9.66,9.66,28.7525,35.7,35.7,35.7,1.0999374999999998,0.515,0.515,0.515,23.37537163529207,22.868561278863233,22.868561278863233,22.868561278863233
2012-05-30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22.5,7.651666666666666,0.1,73.67,20.32875,20.8125,1.7684374999999997,23.954583471210736,6.67803288739907,0.01462838551102905,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,15.35,10.37125,9.66,9.66,27.76,34.7075,35.7,35.7,1.1835,0.5985625,0.515,0.515,23.447773114781903,22.940962758353066,22.868561278863233,22.868561278863233
2012-05-31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22.5,7.651666666666666,0.1,77.08,21.04,19.82,1.8519999999999999,24.02698495070057,6.6733288504397414,0.014557016753139971,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,16.06125,11.0825,9.66,9.66,26.767500000000002,33.715,35.7,35.7,1.2670624999999998,0.682125,0.515,0.515,23.520174594271733,23.0133642378429,22.868561278863233,22.868561278863233
2012-06-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,74.26681818181818,20.335,19.037727272727274,1.7765454545454544,23.509389937829837,6.680780256747011,0.014688044446531738,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,16.7725,11.79375,9.66,9.66,25.775000000000002,32.722500000000004,35.7,35.7,1.350625,0.7656875,0.515,0.515,23.592576073761567,23.085765717332734,22.868561278863233,22.868561278863233
2012-06-02,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,71.45363636363636,19.63,18.255454545454544,1.701090909090909,22.991794924959102,6.688231663054281,0.014819072139923504,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,17.48375,12.504999999999999,9.66,9.66,24.7825,31.730000000000004,35.7,35.7,1.4341874999999997,0.84925,0.515,0.515,23.6649775532514,23.158167196822568,22.868561278863233,22.868561278863233
2012-06-03,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,68.64045454545455,18.925,17.473181818181818,1.6256363636363635,22.47419991208837,6.69568306936155,0.01495009983331527,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,18.195,13.216249999999999,9.66,9.66,23.79,30.737500000000004,35.7,35.7,1.51775,0.9328124999999999,0.515,0.515,23.737379032741234,23.2305686763124,22.868561278863233,22.868561278863233
2012-06-04,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,65.82727272727273,18.22,16.69090909090909,1.550181818181818,21.956604899217638,6.703134475668819,0.015081127526707039,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,18.90625,13.9275,9.66,9.66,22.7975,29.745,35.7,35.7,1.6013124999999997,1.016375,0.515,0.515,23.809780512231068,23.302970155802235,22.868561278863233,22.868561278863233
2012-06-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,63.01409090909091,17.515,15.908636363636363,1.4747272727272727,21.439009886346902,6.710585881976089,0.015212155220098805,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,19.6175,14.63875,9.66,9.66,21.805,28.7525,35.7,35.7,1.684875,1.0999374999999998,0.515,0.515,23.882181991720902,23.37537163529207,22.868561278863233,22.868561278863233
2012-06-06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,60.20090909090909,16.81,15.126363636363635,1.3992727272727272,20.92141487347617,6.718037288283359,0.015343182913490572,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,20.32875,15.35,9.66,9.66,20.8125,27.76,35.7,35.7,1.7684374999999997,1.1835,0.515,0.515,23.954583471210736,23.447773114781903,22.868561278863233,22.868561278863233
2012-06-07,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,57.387727272727275,16.105,14.344090909090909,1.3238181818181816,20.403819860605438,6.725488694590628,0.015474210606882338,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,21.04,16.06125,9.66,9.66,19.82,26.767500000000002,35.7,35.7,1.8519999999999999,1.2670624999999998,0.515,0.515,24.02698495070057,23.520174594271733,22.868561278863233,22.868561278863233
2012-06-08,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,54.57454545454546,15.399999999999999,13.561818181818182,1.2483636363636363,19.886224847734702,6.732940100897897,0.015605238300274105,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,20.335,16.7725,9.66,9.66,19.037727272727274,25.775000000000002,35.7,35.7,1.7765454545454544,1.350625,0.515,0.515,23.509389937829837,23.592576073761567,22.868561278863233,22.868561278863233
2012-06-09,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,51.76136363636364,14.695,12.779545454545454,1.1729090909090907,19.36862983486397,6.7403915072051666,0.01573626599366587,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,19.63,17.48375,9.66,9.66,18.255454545454544,24.7825,35.7,35.7,1.701090909090909,1.4341874999999997,0.515,0.515,22.991794924959102,23.6649775532514,22.868561278863233,22.868561278863233
2012-06-10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,48.94818181818182,13.989999999999998,11.997272727272726,1.0974545454545455,18.851034821993238,6.747842913512437,0.015867293687057638,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,18.925,18.195,9.66,9.66,17.473181818181818,23.79,35.7,35.7,1.6256363636363635,1.51775,0.515,0.515,22.47419991208837,23.737379032741234,22.868561278863233,22.868561278863233
2012-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,46.135000000000005,13.285,11.215,1.0219999999999998,18.333439809122503,6.755294319819706,0.015998321380449404,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,18.22,18.90625,9.66,9.66,16.69090909090909,22.7975,35.7,35.7,1.550181818181818,1.6013124999999997,0.515,0.515,21.956604899217638,23.809780512231068,22.868561278863233,22.868561278863233
2012-06-12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,43.32181818181818,12.58,10.432727272727272,0.9465454545454544,17.81584479625177,6.762745726126975,0.01612934907384117,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,17.515,19.6175,9.66,9.66,15.908636363636363,21.805,35.7,35.7,1.4747272727272727,1.684875,0.515,0.515,21.439009886346902,23.882181991720902,22.868561278863233,22.868561278863233
2012-06-13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,40.50863636363636,11.875,9.650454545454545,0.8710909090909089,17.29824978338104,6.770197132434245,0.016260376767232937,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,16.81,20.32875,10.37125,9.66,15.126363636363635,20.8125,34.7075,35.7,1.3992727272727272,1.7684374999999997,0.5985625,0.515,20.92141487347617,23.954583471210736,22.940962758353066,22.868561278863233
2012-06-14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,37.695454545454545,11.17,8.868181818181817,0.7956363636363635,16.780654770510303,6.777648538741515,0.016391404460624703,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,16.105,21.04,11.0825,9.66,14.344090909090909,19.82,33.715,35.7,1.3238181818181816,1.8519999999999999,0.682125,0.515,20.403819860605438,24.02698495070057,23.0133642378429,22.868561278863233
2012-06-15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,34.88227272727273,10.465,8.085909090909091,0.720181818181818,16.26305975763957,6.785099945048784,0.01652243215401647,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,15.399999999999999,20.335,11.79375,9.66,13.561818181818182,19.037727272727274,32.722500000000004,35.7,1.2483636363636363,1.7765454545454544,0.7656875,0.515,19.886224847734702,23.509389937829837,23.085765717332734,22.868561278863233
2012-06-16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,32.06909090909091,9.76,7.303636363636363,0.6447272727272726,15.745464744768837,6.792551351356053,0.01665345984740824,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,14.695,19.63,12.504999999999999,9.66,12.779545454545454,18.255454545454544,31.730000000000004,35.7,1.1729090909090907,1.701090909090909,0.84925,0.515,19.36862983486397,22.991794924959102,23.158167196822568,22.868561278863233
2012-06-17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,29.255909090909093,9.055,6.521363636363635,0.5692727272727272,15.227869731898103,6.800002757663323,0.016784487540800006,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,13.989999999999998,18.925,13.216249999999999,9.66,11.997272727272726,17.473181818181818,30.737500000000004,35.7,1.0974545454545455,1.6256363636363635,0.9328124999999999,0.515,18.851034821993238,22.47419991208837,23.2305686763124,22.868561278863233
2012-06-18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,26.442727272727275,8.35,5.739090909090908,0.4938181818181817,14.710274719027371,6.8074541639705926,0.016915515234191773,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,13.285,18.22,13.9275,9.66,11.215,16.69090909090909,29.745,35.7,1.0219999999999998,1.550181818181818,1.016375,0.515,18.333439809122503,21.956604899217638,23.302970155802235,22.868561278863233
2012-06-19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,23.629545454545458,7.645,4.95681818181818,0.41836363636363627,14.192679706156637,6.814905570277862,0.01704654292758354,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,12.58,17.515,14.63875,9.66,10.432727272727272,15.908636363636363,28.7525,35.7,0.9465454545454544,1.4747272727272727,1.0999374999999998,0.515,17.81584479625177,21.439009886346902,23.37537163529207,22.868561278863233
2012-06-20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,20.81636363636364,6.9399999999999995,4.174545454545454,0.34290909090909083,13.675084693285903,6.822356976585131,0.017177570620975306,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,11.875,16.81,15.35,9.66,9.650454545454545,15.126363636363635,27.76,35.7,0.8710909090909089,1.3992727272727272,1.1835,0.515,17.29824978338104,20.92141487347617,23.447773114781903,22.868561278863233
2012-06-21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,18.003181818181822,6.234999999999999,3.3922727272727258,0.2674545454545454,13.157489680415171,6.829808382892401,0.017308598314367072,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,11.17,16.105,16.06125,9.66,8.868181818181817,14.344090909090909,26.767500000000002,35.7,0.7956363636363635,1.3238181818181816,1.2670624999999998,0.515,16.780654770510303,20.403819860605438,23.520174594271733,22.868561278863233
2012-06-22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.1,15.19,5.53,2.61,0.192,12.639894667544437,6.8372597891996705,0.01743962600775884,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,10.465,15.399999999999999,16.7725,9.66,8.085909090909091,13.561818181818182,25.775000000000002,35.7,0.720181818181818,1.2483636363636363,1.350625,0.515,16.26305975763957,19.886224847734702,23.592576073761567,22.868561278863233
2012-06-23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.13838709677419356,17.773548387096774,6.492258064516129,2.672258064516129,0.18729032258064515,12.24772992257422,6.846694852079261,0.017570261492343458,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,9.76,14.695,17.48375,9.66,7.303636363636363,12.779545454545454,24.7825,35.7,0.6447272727272726,1.1729090909090907,1.4341874999999997,0.515,15.745464744768837,19.36862983486397,23.6649775532514,22.868561278863233
2012-06-24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.17677419354838708,20.357096774193547,7.454516129032259,2.734516129032258,0.18258064516129033,11.855565177604001,6.85612991495885,0.017700896976928077,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,9.055,13.989999999999998,18.195,9.66,6.521363636363635,11.997272727272726,23.79,35.7,0.5692727272727272,1.0974545454545455,1.51775,0.515,15.227869731898103,18.851034821993238,23.737379032741234,22.868561278863233
2012-06-25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.21516129032258063,22.94064516129032,8.416774193548388,2.796774193548387,0.17787096774193548,11.463400432633783,6.86556497783844,0.017831532461512697,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,8.35,13.285,18.90625,9.66,5.739090909090908,11.215,22.7975,35.7,0.4938181818181817,1.0219999999999998,1.6013124999999997,0.515,14.710274719027371,18.333439809122503,23.809780512231068,22.868561278863233
2012-06-26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.2535483870967742,25.524193548387096,9.379032258064516,2.859032258064516,0.17316129032258065,11.071235687663565,6.875000040718031,0.017962167946097316,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,7.645,12.58,19.6175,9.66,4.95681818181818,10.432727272727272,21.805,35.7,0.41836363636363627,0.9465454545454544,1.684875,0.515,14.192679706156637,17.81584479625177,23.882181991720902,22.868561278863233
2012-06-27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.29193548387096774,28.107741935483872,10.341290322580644,2.9212903225806452,0.1684516129032258,10.679070942693347,6.88443510359762,0.018092803430681936,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,6.9399999999999995,11.875,20.32875,10.37125,4.174545454545454,9.650454545454545,20.8125,34.7075,0.34290909090909083,0.8710909090909089,1.7684374999999997,0.5985625,13.675084693285903,17.29824978338104,23.954583471210736,22.940962758353066
2012-06-28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.3303225806451613,30.69129032258064,11.303548387096775,2.983548387096774,0.16374193548387098,10.286906197723129,6.89387016647721,0.018223438915266555,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,6.234999999999999,11.17,21.04,11.0825,3.3922727272727258,8.868181818181817,19.82,33.715,0.2674545454545454,0.7956363636363635,1.8519999999999999,0.682125,13.157489680415171,16.780654770510303,24.02698495070057,23.0133642378429
2012-06-29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.3687096774193548,33.27483870967742,12.265806451612903,3.0458064516129033,0.15903225806451612,9.89474145275291,6.903305229356801,0.018354074399851174,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,5.53,10.465,20.335,11.79375,2.61,8.085909090909091,19.037727272727274,32.722500000000004,0.192,0.720181818181818,1.7765454545454544,0.7656875,12.639894667544437,16.26305975763957,23.509389937829837,23.085765717332734
2012-06-30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.5,7.651666666666666,0.4070967741935484,35.858387096774194,13.228064516129031,3.108064516129032,0.1543225806451613,9.502576707782692,6.91274029223639,0.018484709884435794,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,6.492258064516129,9.76,19.63,12.504999999999999,2.672258064516129,7.303636363636363,18.255454545454544,31.730000000000004,0.18729032258064515,0.6447272727272726,1.701090909090909,0.84925,12.24772992257422,15.745464744768837,22.991794924959102,23.158167196822568
2012-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.4454838709677419,38.441935483870964,14.190322580645162,3.1703225806451614,0.14961290322580645,9.110411962812474,6.92217535511598,0.018615345369020413,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,7.454516129032259,9.055,18.925,13.216249999999999,2.734516129032258,6.521363636363635,17.473181818181818,30.737500000000004,0.18258064516129033,0.5692727272727272,1.6256363636363635,0.9328124999999999,11.855565177604001,15.227869731898103,22.47419991208837,23.2305686763124
2012-07-02,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.4838709677419355,41.02548387096774,15.15258064516129,3.23258064516129,0.1449032258064516,8.718247217842256,6.931610417995571,0.018745980853605033,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,8.416774193548388,8.35,18.22,13.9275,2.796774193548387,5.739090909090908,16.69090909090909,29.745,0.17787096774193548,0.4938181818181817,1.550181818181818,1.016375,11.463400432633783,14.710274719027371,21.956604899217638,23.302970155802235
2012-07-03,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.522258064516129,43.609032258064516,16.114838709677418,3.2948387096774194,0.14019354838709677,8.326082472872038,6.94104548087516,0.018876616338189652,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,9.379032258064516,7.645,17.515,14.63875,2.859032258064516,4.95681818181818,15.908636363636363,28.7525,0.17316129032258065,0.41836363636363627,1.4747272727272727,1.0999374999999998,11.071235687663565,14.192679706156637,21.439009886346902,23.37537163529207
2012-07-04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.5606451612903225,46.192580645161286,17.07709677419355,3.3570967741935482,0.13548387096774192,7.933917727901819,6.95048054375475,0.01900725182277427,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,10.341290322580644,6.9399999999999995,16.81,15.35,2.9212903225806452,4.174545454545454,15.126363636363635,27.76,0.1684516129032258,0.34290909090909083,1.3992727272727272,1.1835,10.679070942693347,13.675084693285903,20.92141487347617,23.447773114781903
2012-07-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.5990322580645161,48.77612903225806,18.039354838709677,3.4193548387096775,0.1307741935483871,7.541752982931601,6.959915606634341,0.01913788730735889,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,11.303548387096775,6.234999999999999,16.105,16.06125,2.983548387096774,3.3922727272727258,14.344090909090909,26.767500000000002,0.16374193548387098,0.2674545454545454,1.3238181818181816,1.2670624999999998,10.286906197723129,13.157489680415171,20.403819860605438,23.520174594271733
2012-07-06,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.6374193548387096,51.35967741935484,19.001612903225805,3.4816129032258063,0.12606451612903224,7.149588237961383,6.969350669513931,0.01926852279194351,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,12.265806451612903,5.53,15.399999999999999,16.7725,3.0458064516129033,2.61,13.561818181818182,25.775000000000002,0.15903225806451612,0.192,1.2483636363636363,1.350625,9.89474145275291,12.639894667544437,19.886224847734702,23.592576073761567
2012-07-07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.6758064516129032,53.94322580645161,19.963870967741933,3.5438709677419356,0.1213548387096774,6.7574234929911645,6.97878573239352,0.01939915827652813,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,13.228064516129031,6.492258064516129,14.695,17.48375,3.108064516129032,2.672258064516129,12.779545454545454,24.7825,0.1543225806451613,0.18729032258064515,1.1729090909090907,1.4341874999999997,9.502576707782692,12.24772992257422,19.36862983486397,23.6649775532514
2012-07-08,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.7141935483870967,56.526774193548384,20.926129032258064,3.6061290322580644,0.11664516129032257,6.365258748020946,6.988220795273111,0.01952979376111275,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,14.190322580645162,7.454516129032259,13.989999999999998,18.195,3.1703225806451614,2.734516129032258,11.997272727272726,23.79,0.14961290322580645,0.18258064516129033,1.0974545454545455,1.51775,9.110411962812474,11.855565177604001,18.851034821993238,23.737379032741234
2012-07-09,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.7525806451612902,59.11032258064516,21.888387096774192,3.6683870967741936,0.11193548387096773,5.973094003050728,6.997655858152701,0.01966042924569737,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,15.15258064516129,8.416774193548388,13.285,18.90625,3.23258064516129,2.796774193548387,11.215,22.7975,0.1449032258064516,0.17787096774193548,1.0219999999999998,1.6013124999999997,8.718247217842256,11.463400432633783,18.333439809122503,23.809780512231068
2012-07-10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.7909677419354838,61.69387096774193,22.850645161290323,3.7306451612903224,0.10722580645161289,5.58092925808051,7.00709092103229,0.019791064730281988,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,16.114838709677418,9.379032258064516,12.58,19.6175,3.2948387096774194,2.859032258064516,10.432727272727272,21.805,0.14019354838709677,0.17316129032258065,0.9465454545454544,1.684875,8.326082472872038,11.071235687663565,17.81584479625177,23.882181991720902
2012-07-11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.8293548387096773,64.27741935483871,23.81290322580645,3.7929032258064517,0.10251612903225805,5.188764513110292,7.0165259839118805,0.019921700214866608,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,17.07709677419355,10.341290322580644,11.875,20.32875,3.3570967741935482,2.9212903225806452,9.650454545454545,20.8125,0.13548387096774192,0.1684516129032258,0.8710909090909089,1.7684374999999997,7.933917727901819,10.679070942693347,17.29824978338104,23.954583471210736
2012-07-12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.8677419354838709,66.86096774193548,24.77516129032258,3.855161290322581,0.09780645161290322,4.796599768140074,7.025961046791471,0.020052335699451227,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,18.039354838709677,11.303548387096775,11.17,21.04,3.4193548387096775,2.983548387096774,8.868181818181817,19.82,0.1307741935483871,0.16374193548387098,0.7956363636363635,1.8519999999999999,7.541752982931601,10.286906197723129,16.780654770510303,24.02698495070057
2012-07-13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,22.5,7.651666666666666,0.9061290322580644,69.44451612903225,25.73741935483871,3.9174193548387097,0.09309677419354837,4.404435023169855,7.03539610967106,0.020182971184035847,22.52857142857143,22.571428571428573,22.52857142857143,22.2,7.678750000000001,7.6979999999999995,7.7299999999999995,7.828571428571428,19.001612903225805,12.265806451612903,10.465,20.335,3.4816129032258063,3.0458064516129033,8.085909090909091,19.037727272727274,0.12606451612903224,0.15903225806451612,0.720181818181818,1.7765454545454544,7.149588237961383,9.89474145275291,16.26305975763957,23.509389937829837
