,Particulate Microcystin (µg/L)
609,-0.9641029890013384
610,1.546946409361243
611,-0.9641029890013384
612,1.2806396699965963
613,-0.9641029890013384
614,-0.7063633893446453
615,-0.36199860177009996
616,0.6158132112517484
617,-0.3838671873928667
618,-0.9316231233035963
619,-0.9641029890013384
620,1.06817179108464
621,-0.6467858007558751
622,-0.9641029890013384
623,-0.9641029890013384
624,-0.9641029890013384
625,1.321809735168029
626,-0.9641029890013384
627,1.455491452383345
628,0.8792643472880876
629,0.9028585199171358
630,-0.9641029890013384
631,0.1693631671441028
632,0.404843224159242
633,-0.9641029890013384
634,-0.9641029890013384
635,-0.9641029890013384
636,1.2726603473164275
637,-0.7063633893446453
638,0.20897783396126177
639,-0.9641029890013384
640,1.4391237588352799
641,-0.9641029890013384
642,-0.9641029890013384
643,-0.044008821412711355
644,-0.9641029890013384
645,1.1600287298493899
646,-0.8938420994806469
647,-0.9641029890013384
648,0.0272320649817179
649,-0.3266560718014487
650,-0.9641029890013384
651,-0.7222381487073711
652,1.0961377613694063
653,1.5663082183673893
654,-0.9641029890013384
655,-0.42142371496430636
656,-0.9641029890013384
657,1.0669089180571947
658,0.04599159067836493
659,1.6582934794327417
660,-0.8094978760343895
661,-0.9641029890013384
662,0.5019718097637985
663,0.3550121186177897
664,-0.9641029890013384
665,1.5851024584703541
666,-0.9641029890013384
667,1.4178643825975341
668,0.9780336408619973
669,-0.3913918760720626
670,-0.9641029890013384
671,1.4227171938803729
672,0.5201601729981327
673,1.2242234790041093
674,-0.9641029890013384
675,-0.9641029890013384
676,1.7213372733179644
677,1.9113958667983983
678,0.2518661909664632
679,-0.5552017699659668
680,1.784903475811301
681,-0.9641029890013384
682,-0.4849938139105426
683,1.5510842383536123
684,-0.9641029890013384
685,-0.9641029890013384
686,1.7576234501184989
687,1.8059349021961981
688,1.379641313951398
689,-0.25739454300446524
690,1.179353336505958
691,-0.9641029890013384
692,-0.7410006691197965
693,1.9026691119934436
694,-0.005664804784685836
695,0.6087855255637019
696,1.737782580836606
697,-0.9641029890013384
698,-0.11716321614527121
699,0.4324050561290082
700,-0.9641029890013384
701,-0.8684724570781589
702,-0.9457572521217475
703,1.9205653399221256
704,0.05657257744495505
705,0.18788266365429307
706,1.3200833806204042
707,1.636577080640297
708,-0.5778271965172421
709,-0.9641029890013384
710,0.9429889017116062
711,-0.9641029890013384
712,0.8449202671020895
713,-0.0810467396111692
714,-0.3838671873928667
715,-0.9641029890013384
716,0.789989481515905
717,1.6982097751672574
718,-0.9641029890013384
719,-0.9641029890013384
720,-0.9641029890013384
721,-0.9641029890013384
722,-0.9641029890013384
723,-0.1214987573856228
724,-0.9641029890013384
725,1.2661598273706525
726,0.19176031913616032
727,-0.5981191703891784
728,0.24676833356434105
729,-0.9641029890013384
730,-0.9641029890013384
731,-0.9641029890013384
732,-0.9641029890013384
733,1.262161201970754
734,-0.9641029890013384
735,-0.9641029890013384
736,-0.6512880536280876
737,0.3270399389119266
738,-0.9641029890013384
739,-0.9641029890013384
740,-0.9641029890013384
741,-0.9641029890013384
742,1.3170329300140378
743,0.592817081288844
744,-0.9641029890013384
745,1.8868597121146573
746,-0.9641029890013384
747,-0.7954589835004029
748,-0.9641029890013384
749,1.177629854447497
750,-0.9641029890013384
751,0.08001895078270309
752,1.5167598706372307
753,-0.7780380364113723
754,-0.3838671873928667
755,-0.4624936889518705
756,-0.3838671873928667
757,-0.9641029890013384
758,-0.8730696276331753
759,-0.9641029890013384
760,-0.9641029890013384
761,1.8320746491388344
762,-0.005664804784685836
763,-0.9641029890013384
764,-0.9641029890013384
765,1.9363027137893396
766,1.3969730475037605
767,-0.8581750480006567
768,-0.9641029890013384
769,-0.9641029890013384
770,-0.5851139622125185
771,1.2648795139778934
772,-0.9641029890013384
773,1.728397398959427
774,1.547214595915343
775,-0.9209324842882812
776,1.2954262883113776
777,-0.9641029890013384
778,0.26664913157269726
779,-0.9156123234890999
780,-0.5693706965100039
781,-0.8132394220384975
782,1.0578903242409468
783,-0.5668813503086778
784,-0.3523394478501837
785,-0.9641029890013384
786,0.6026110789524067
787,-0.6512880536280876
788,0.7139938497869651
789,1.9454457213180467
790,-0.9641029890013384
791,0.29333960873289744
792,-0.9641029890013384
793,1.3038576127316657
794,1.226118180834695
795,0.3608999913866413
796,-0.3838671873928667
797,-0.9641029890013384
798,1.3520276577102626
799,1.7366298756734442
800,1.6790691617203672
801,1.3665608863577074
802,0.37449604560843186
803,-0.2861601346293202
804,0.6259307002101425
805,-0.9641029890013384
806,1.8834081720308828
807,1.203356888654197
808,-0.3838671873928667
809,-0.9641029890013384
810,1.8169253817976436
811,0.08034112758359571
812,0.6757052485807606
813,-0.3838671873928667
814,1.5717514526578746
815,-0.8677683308766347
816,1.4335830621829846
817,-0.3838671873928667
818,-0.2415583885932827
819,0.6107052106315124
820,1.9187525210155456
821,1.6227998116264877
822,1.6122325778986881
823,-0.9641029890013384
824,1.913110606195891
825,1.0882017538572415
826,0.4952604008696749
827,-0.31081756958298296
828,-0.899751589736379
829,-0.9641029890013384
830,1.1612232460347574
831,-0.8264027350691016
832,-0.9641029890013384
833,-0.9641029890013384
834,1.4854013877581917
835,0.6853277765716942
836,0.6309407819625706
837,-0.9641029890013384
838,1.7673873203640562
839,-0.9641029890013384
840,-0.2826748240630659
841,-0.9641029890013384
842,-0.9641029890013384
843,1.738767799753956
844,-0.9641029890013384
845,1.2810908062677464
846,1.846835665706889
847,-0.9641029890013384
848,-0.13408190117024474
849,0.6026110789524067
850,-0.9641029890013384
851,-0.9641029890013384
852,-0.8245157669459168
853,-0.9641029890013384
854,-0.9641029890013384
855,-0.9641029890013384
856,1.628976241884114
857,-0.3838671873928667
