timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,depth,depth_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,pH,pH_flags,turbidity,turbidity_flags,organic_dissolved_oxygen_saturation,organic_dissolved_oxygen_saturation_flags,organic_dissolved_oxygen,organic_dissolved_oxygen_flags,chlorophylla,chlorophylla_flags,phycocyanin,phycocyanin_flags,flourescent_dissolved_organic_matter,flourescent_dissolved_organic_matter_flags,NO3M_suna,NO3M_suna_flags,NO3_suna,NO3_suna_flags
6/10/2018 16:01,9.1,1 1 1 1,7.189,1 1 1 1,61.19,1 2 1 2,16.93,1 1 1 1,991.3744,1 1 1 1,0.932,1 1 1 1,21.94,1 1 1 1,410.5,1 1 1 1,8.17,1 1 1 1,29.81,1 1 1 1,95.3,1 1 1 1,8.33,1 1 1 1,1.585,1 1 1 1,0.264,1 1 1 1,19.04,1 1 1 1,125.84,1 1 1 1,1.7626,1 1 1 1
6/10/2018 16:16,8.9,1 1 1 1,6.7,1 1 1 1,63.07,1 2 1 2,17.03,1 1 1 1,991.7499,1 1 1 1,0.933,1 1 1 1,21.95,1 1 1 1,408,1 1 1 1,8.16,1 1 1 1,28.99,1 1 1 1,94.5,1 1 1 1,8.26,1 1 1 1,1.587,1 1 1 1,0.225,1 1 1 1,18.64,1 1 1 1,124.69,1 1 1 1,1.7464,1 1 1 1
6/10/2018 16:31,9.8,1 1 1 1,7.377,1 1 1 1,64.5,1 2 1 2,16.97,1 1 1 1,991.7054,1 1 1 1,0.932,1 1 1 1,21.96,1 1 1 1,405.7,1 1 1 1,8.15,1 1 1 1,27.93,1 1 1 1,93.9,1 1 1 1,8.21,1 1 1 1,1.982,1 1 1 1,0.204,1 1 1 1,18.41,1 1 1 1,124.18,1 1 1 1,1.7394,1 1 1 1
6/10/2018 16:46,10.3,1 1 1 1,8.13,1 1 1 1,63.63,1 2 1 2,16.86,1 1 1 1,991.5267,1 1 1 1,0.932,1 1 1 1,21.96,1 1 1 1,405,1 1 1 1,8.14,1 1 1 1,28.81,1 1 1 1,93.3,1 1 1 1,8.16,1 1 1 1,1.646,1 1 1 1,0.204,1 1 1 1,18.26,1 1 1 1,124.22,1 1 1 1,1.74,1 1 1 1
6/10/2018 17:01,11.2,1 1 1 1,9.09,1 1 1 1,61.81,1 2 1 2,16.79,1 1 1 1,991.2311,1 1 1 1,0.931,1 1 1 1,21.97,1 1 1 1,404.1,1 1 1 1,8.12,1 1 1 1,29.08,1 1 1 1,92.8,1 1 1 1,8.11,1 1 1 1,2.087,1 1 1 1,0.184,1 1 1 1,18.09,1 1 1 1,124.13,1 1 1 1,1.7387,1 1 1 1
6/10/2018 17:16,11.3,1 1 1 1,9.19,1 1 1 1,64.27,1 2 1 2,16.65,1 1 1 1,991.1244,1 1 1 1,0.924,1 1 1 1,21.97,1 1 1 1,403.1,1 1 1 1,8.11,1 1 1 1,28.74,1 1 1 1,92.1,1 1 1 1,8.05,1 1 1 1,1.413,1 1 1 1,0.155,1 1 1 1,17.98,1 1 1 1,124.06,1 1 1 1,1.7377,1 1 1 1
6/10/2018 17:31,11.9,1 1 1 1,9.58,1 1 1 1,62.13,1 2 1 2,16.55,1 1 1 1,991.441,1 1 1 1,0.926,1 1 1 1,21.96,1 1 1 1,402.5,1 1 1 1,8.1,1 1 1 1,29.7,1 1 1 1,91.7,1 1 1 1,8.02,1 1 1 1,1.355,1 1 1 1,0.137,1 1 1 1,17.88,1 1 1 1,124.12,1 1 1 1,1.7385,1 1 1 1
6/10/2018 17:46,11.8,1 1 1 1,9.25,1 1 1 1,62.77,1 2 1 2,16.36,1 1 1 1,991.6989,1 1 1 1,0.933,1 1 1 1,21.95,1 1 1 1,402.3,1 1 1 1,8.09,1 1 1 1,32.67,1 1 1 1,91.3,1 1 1 1,7.986,1 1 1 1,1.381,1 1 1 1,0.149,1 1 1 1,17.64,1 1 1 1,124.01,1 1 1 1,1.7369,1 1 1 1
6/10/2018 18:01,13.5,1 1 1 1,9.66,1 1 1 1,65.72,1 2 1 2,16.1,1 1 1 1,991.6989,1 1 1 1,0.933,1 1 1 1,21.94,1 1 1 1,401.7,1 1 1 1,8.09,1 1 1 1,33.7,1 1 1 1,91.2,1 1 1 1,7.974,1 1 1 1,1.098,1 1 1 1,0.147,1 1 1 1,17.54,1 1 1 1,123.65,1 1 1 1,1.732,1 1 1 1
6/10/2018 18:16,12.8,1 1 1 1,9.64,1 1 1 1,63.05,1 2 1 2,16.02,1 1 1 1,991.551,1 1 1 1,0.933,1 1 1 1,21.92,1 1 1 1,401.1,1 1 1 1,8.08,1 1 1 1,35.3,1 1 1 1,91,1 1 1 1,7.959,1 1 1 1,1.04,1 1 1 1,0.14,1 1 4 1,17.28,1 1 1 1,122.96,1 1 1 1,1.7223,1 1 1 1
6/10/2018 18:31,11.7,1 1 1 1,9.53,1 1 1 1,60.1,1 2 1 2,15.84,1 1 1 1,991.6644,1 1 1 1,0.933,1 1 1 1,21.91,1 1 1 1,400.4,1 1 1 1,8.08,1 1 1 1,36.67,1 1 1 1,90.9,1 1 1 1,7.957,1 1 1 1,1.109,1 1 1 1,0.141,1 1 4 1,17.03,1 1 1 1,122.74,1 1 1 1,1.7192,1 1 1 1
6/10/2018 18:46,11.1,1 1 1 1,8.74,1 1 1 1,62.79,1 2 1 2,15.62,1 1 1 1,991.6644,1 1 1 1,0.933,1 1 1 1,21.88,1 1 1 1,399.3,1 1 1 1,8.07,1 1 1 1,34.84,1 1 1 1,91.1,1 1 1 1,7.971,1 1 1 1,1.006,1 1 1 1,0.139,1 1 4 1,17.04,1 1 1 1,121.84,1 1 1 1,1.7065,1 1 1 1
6/10/2018 19:01,12,1 1 1 1,8.57,1 1 1 1,57.92,1 2 1 2,15.51,1 1 1 1,991.52,1 1 1 1,0.931,1 1 1 1,21.86,1 1 1 1,398.5,1 1 1 1,8.07,1 1 4 1,36.68,1 1 1 1,91,1 1 1 1,7.971,1 1 1 1,1.049,1 1 1 1,0.142,1 1 4 1,16.85,1 1 1 1,121.2,1 1 1 1,1.6976,1 1 1 1
6/10/2018 19:16,12,1 1 1 1,8.91,1 1 1 1,61.69,1 2 1 2,15.33,1 1 1 1,991.3799,1 1 1 1,0.925,1 1 1 1,21.84,1 1 1 1,397.6,1 1 1 1,8.07,1 1 4 1,37.3,1 1 1 1,91.1,1 1 1 1,7.979,1 1 1 1,0.955,1 1 1 1,0.143,1 1 4 1,16.66,1 1 1 1,120.43,1 1 1 1,1.6868,1 1 1 1
6/10/2018 19:31,13.2,1 1 1 1,8.88,1 1 1 1,63.34,1 2 1 2,15.35,1 1 1 1,991.1166,1 1 1 1,0.923,1 1 1 1,21.8,1 1 1 1,396.3,1 1 1 1,8.07,1 1 4 1,38.43,1 1 1 1,91.2,1 1 1 1,8,1 1 1 1,0.915,1 1 1 1,0.126,1 1 1 1,16.43,1 1 1 1,119.59,1 1 1 1,1.675,1 1 1 1
6/10/2018 19:46,13,1 1 1 1,9.39,1 1 1 1,62.77,1 2 1 2,15.2,1 1 1 1,990.7722,1 1 1 1,0.921,1 1 1 1,21.78,1 1 1 1,395.5,1 1 1 1,8.07,1 1 4 1,43.19,1 1 1 1,91.3,1 1 1 1,8,1 1 1 1,0.99,1 1 1 1,0.138,1 1 1 1,16.14,1 1 1 1,118.97,1 1 1 1,1.6664,1 1 1 1
6/10/2018 20:01,11.8,1 1 1 1,9.85,1 1 1 1,60.26,1 2 1 2,15.16,1 1 1 1,990.6277,1 1 1 1,0.916,1 1 1 1,21.76,1 1 1 1,394.6,1 1 1 1,8.07,1 1 4 1,41.54,1 1 1 1,91.3,1 1 3 1,8.01,1 1 1 1,0.988,1 1 1 1,0.134,1 1 1 1,15.88,1 1 1 1,117.94,1 1 1 1,1.652,1 1 1 1
6/10/2018 20:16,12.3,1 1 1 1,9.18,1 1 1 1,61.55,1 2 1 2,15.29,1 1 1 1,990.7089,1 1 1 1,0.923,1 1 1 1,21.73,1 1 1 1,393.3,1 1 1 1,8.07,1 1 4 1,40.45,1 1 1 1,91.3,1 1 3 1,8.01,1 1 1 1,0.956,1 1 1 1,0.139,1 1 1 1,15.78,1 1 1 1,117.03,1 1 1 1,1.6392,1 1 1 1
6/10/2018 20:31,11.6,1 1 1 1,8.96,1 1 1 1,60.99,1 2 1 2,15.39,1 1 1 1,990.5866,1 1 1 1,0.921,1 1 1 1,21.7,1 1 1 1,392.1,1 1 1 1,8.06,1 1 1 1,41.04,1 1 1 1,91.3,1 1 3 1,8.03,1 1 1 1,0.943,1 1 1 1,0.133,1 1 1 1,15.53,1 1 1 1,115.91,1 1 1 1,1.6235,1 1 1 1
6/10/2018 20:46,11.2,1 1 1 1,8.45,1 1 1 1,60.04,1 2 1 2,15.35,1 1 1 1,990.7122,1 1 1 1,0.915,1 1 1 1,21.67,1 1 1 1,390.9,1 1 1 1,8.07,1 1 1 1,39.13,1 1 1 1,91.4,1 1 1 1,8.04,1 1 1 1,0.901,1 1 1 1,0.14,1 1 1 1,15.49,1 1 1 1,114.98,1 1 1 1,1.6104,1 1 1 1
6/10/2018 21:01,11.7,1 1 1 1,9.33,1 1 1 1,60.27,1 2 1 2,15.42,1 1 1 1,990.4711,1 1 1 1,0.915,1 1 1 1,21.65,1 1 1 1,390.1,1 1 1 1,8.07,1 1 1 1,41.52,1 1 1 1,91.3,1 1 1 1,8.03,1 1 1 1,0.889,1 1 1 1,0.143,1 1 1 1,15.19,1 1 1 1,114.39,1 1 1 1,1.6022,1 1 1 1
6/10/2018 21:16,11.9,1 1 1 1,9.52,1 1 1 1,57.96,1 2 1 2,15.82,1 1 1 1,990.4133,1 1 1 1,0.915,1 1 1 1,21.63,1 1 1 1,389,1 1 1 1,8.06,1 1 1 1,43.87,1 1 1 1,91.2,1 1 1 1,8.02,1 1 1 1,0.959,1 1 1 1,0.152,1 1 1 1,14.85,1 1 1 1,112.3,1 1 1 1,1.5729,1 1 1 1
6/10/2018 21:31,12.8,1 1 1 1,9.81,1 1 1 1,58.35,1 2 1 2,16.11,1 1 1 1,990.3389,1 1 1 1,0.914,1 1 1 1,21.59,1 1 1 1,387.4,1 1 1 1,8.05,1 1 1 1,43.86,1 1 1 1,91.2,1 1 1 1,8.03,1 1 1 1,1.058,1 1 1 1,0.132,1 1 1 1,14.65,1 1 1 1,112.14,1 1 1 1,1.5707,1 1 1 1
6/10/2018 21:46,13.2,1 1 1 1,10.17,1 1 1 1,55.65,1 2 1 2,16.21,1 1 1 1,990.4889,1 1 1 1,0.922,1 1 1 1,21.55,1 1 1 1,386,1 1 1 1,8.05,1 1 1 1,42.45,1 1 1 1,91.1,1 1 1 1,8.03,1 1 1 1,0.867,1 1 1 1,0.132,1 1 1 1,14.47,1 1 1 1,109.75,1 1 1 1,1.5372,1 1 1 1
6/10/2018 22:01,12.6,1 1 1 1,10.02,1 1 1 1,54.4,1 2 1 2,16.34,1 1 1 1,990.6955,1 1 1 1,0.923,1 1 1 1,21.5,1 1 1 1,383.9,1 1 1 1,8.04,1 1 1 1,43.69,1 1 1 1,91.1,1 1 1 1,8.03,1 1 1 1,0.91,1 1 1 1,0.136,1 1 1 1,14.04,1 1 1 1,108.35,1 1 1 1,1.5176,1 1 1 1
6/10/2018 22:16,13.1,1 1 1 1,10.27,1 1 1 1,55.42,1 2 1 2,16.45,1 1 1 1,990.6433,1 1 1 1,0.922,1 1 1 1,21.45,1 1 1 1,381.4,1 1 1 1,8.03,1 1 1 1,44.36,1 1 1 1,91.1,1 1 1 1,8.04,1 1 1 1,0.84,1 1 1 1,0.126,1 1 1 1,13.69,1 1 1 1,104.13,1 1 1 1,1.4586,1 1 1 1
6/10/2018 22:31,13.2,1 1 3 1,10.35,1 1 1 1,53.21,1 2 1 2,16.47,1 1 1 1,990.5378,1 1 1 1,0.921,1 1 1 1,21.41,1 1 1 1,379.5,1 1 1 1,8.02,1 1 1 1,43.57,1 1 1 1,91,1 1 1 1,8.04,1 1 1 1,0.813,1 1 1 1,0.131,1 1 1 1,13.34,1 1 1 1,107.01,1 1 1 1,1.4989,1 1 1 1
6/10/2018 22:46,13.1,1 1 3 1,9.89,1 1 1 1,57.93,1 2 1 2,16.48,1 1 1 1,990.3389,1 1 1 1,0.914,1 1 1 1,21.41,1 1 1 1,380.4,1 1 1 1,8.02,1 1 1 1,43.38,1 1 1 1,91,1 1 1 1,8.04,1 1 1 1,0.771,1 1 1 1,0.126,1 1 1 1,13.48,1 1 1 1,106.56,1 1 1 1,1.4926,1 1 1 1
6/10/2018 23:01,13.2,1 1 3 1,10.05,1 1 1 1,56.61,1 2 1 2,16.52,1 1 1 1,990.2689,1 1 1 1,0.913,1 1 1 1,21.41,1 1 1 1,380.3,1 1 1 1,8.03,1 1 1 1,45.08,1 1 1 1,90.9,1 1 1 1,8.03,1 1 1 1,0.816,1 1 1 1,0.138,1 1 1 1,13.29,1 1 1 1,105.71,1 1 1 1,1.4806,1 1 1 1
6/10/2018 23:16,14,1 1 1 1,10.22,1 1 1 1,57.49,1 2 1 2,16.62,1 1 1 1,990.5089,1 1 1 1,0.917,1 1 1 1,21.39,1 1 1 1,379.4,1 1 1 1,8.01,1 1 1 1,49.83,1 1 1 1,90.6,1 1 1 1,8.01,1 1 1 1,0.853,1 1 1 1,0.155,1 1 1 1,12.79,1 1 1 1,102.11,1 1 1 1,1.4302,1 1 1 1
6/10/2018 23:31,11.9,1 1 1 1,9.75,1 1 1 1,57.5,1 2 1 2,16.65,1 1 1 1,990.6778,1 1 1 1,0.921,1 1 1 1,21.33,1 1 1 1,376.6,1 1 1 1,7.994,1 1 1 1,49.09,1 1 1 1,90.6,1 1 1 1,8.02,1 1 1 1,0.777,1 1 1 1,0.138,1 1 1 1,12.44,1 1 1 1,100.62,1 1 1 1,1.4094,1 1 1 1
6/10/2018 23:46,13,1 1 1 1,10.09,1 1 1 1,57.85,1 2 1 2,16.58,1 1 1 1,990.8744,1 1 1 1,0.917,1 1 1 1,21.29,1 1 1 1,375.1,1 1 1 1,7.984,1 1 1 1,45.32,1 1 1 1,90.6,1 1 1 1,8.03,1 1 1 1,0.789,1 1 1 1,0.133,1 1 1 1,12.29,1 1 1 1,101.3,1 1 1 1,1.4189,1 1 1 1
6/11/2018 0:01,12,1 1 1 1,9.52,1 1 1 1,55.91,1 2 1 2,16.46,1 1 1 1,991.0211,1 1 1 1,0.922,1 1 1 1,21.29,1 1 1 1,374.9,1 1 1 1,7.987,1 1 1 1,45.33,1 1 1 1,90.6,1 1 1 1,8.02,1 1 1 1,0.739,1 1 1 1,0.128,1 1 1 1,12.25,1 1 1 1,99.73,1 1 1 1,1.3969,1 1 1 1
6/11/2018 0:16,11.6,1 1 1 1,9.1,1 1 1 1,57.35,1 2 1 2,16.41,1 1 1 1,991.1978,1 1 1 1,0.917,1 1 1 1,21.26,1 1 1 1,373.9,1 1 1 1,7.98,1 1 1 1,41.6,1 1 1 1,90.5,1 1 1 1,8.02,1 1 4 1,0.738,1 1 1 1,0.123,1 1 1 1,12.16,1 1 1 1,100.06,1 1 1 1,1.4015,1 1 1 1
6/11/2018 0:31,12,1 1 1 1,9.17,1 1 1 1,51.96,1 2 1 2,16.47,1 1 1 1,991.2911,1 1 1 1,0.926,1 1 1 1,21.26,1 1 1 1,374.5,1 1 1 1,7.984,1 1 1 1,44.57,1 1 1 1,90.5,1 1 3 1,8.02,1 1 4 1,0.71,1 1 1 1,0.131,1 1 1 1,12.24,1 1 1 1,101.7,1 1 1 1,1.4245,1 1 1 1
6/11/2018 0:46,11.6,1 1 1 1,9.25,1 1 1 1,51.94,1 2 1 2,16.54,1 1 1 1,991.1822,1 1 1 1,0.932,1 1 1 1,21.27,1 1 1 1,375.4,1 1 1 1,7.994,1 1 1 1,43.46,1 1 1 1,90.5,1 1 3 1,8.02,1 1 4 1,0.738,1 1 1 1,0.132,1 1 1 1,12.44,1 1 1 1,100.83,1 1 1 1,1.4122,1 1 1 1
6/11/2018 1:01,12.6,1 1 1 1,9.92,1 1 1 1,54.85,1 2 1 2,16.4,1 1 1 1,990.8677,1 1 1 1,0.931,1 1 1 1,21.25,1 1 1 1,375,1 1 1 1,7.997,1 1 1 1,43.84,1 1 1 1,90.5,1 1 3 1,8.02,1 1 4 1,0.796,1 1 1 1,0.129,1 1 1 1,12.27,1 1 1 1,100.28,1 1 1 1,1.4045,1 1 1 1
6/11/2018 1:16,13.8,1 1 1 1,10.41,1 1 1 1,54.35,1 2 1 2,16.33,1 1 1 1,990.6311,1 1 1 1,0.927,1 1 1 1,21.22,1 1 1 1,373.8,1 1 1 1,7.987,1 1 1 1,44.67,1 1 1 1,90.5,1 1 3 1,8.02,1 1 4 1,0.777,1 1 1 1,0.124,1 1 1 1,12.08,1 1 1 1,99.05,1 1 1 1,1.3874,1 1 1 1
6/11/2018 1:31,14,1 1 1 1,10.98,1 1 1 1,57.17,1 2 1 2,16.38,1 1 1 1,990.4311,1 1 1 1,0.914,1 1 1 1,21.2,1 1 1 1,373.2,1 1 1 1,7.975,1 1 1 1,47.91,1 1 1 1,90.3,1 1 1 1,8.01,1 1 1 1,0.78,1 1 1 1,0.132,1 1 1 1,11.69,1 1 1 1,98.51,1 1 1 1,1.3799,1 1 1 1
6/11/2018 1:46,13.5,1 1 1 1,11.16,1 1 1 1,58.03,1 2 1 2,16.69,1 1 1 1,990.2667,1 1 1 1,0.913,1 1 1 1,21.19,1 1 1 1,372.7,1 1 1 1,7.96,1 1 1 1,48.11,1 1 1 1,90.3,1 1 1 1,8.01,1 1 3 1,0.86,1 1 1 1,0.138,1 1 1 1,11.58,1 1 1 1,98.06,1 1 1 1,1.3735,1 1 1 1
6/11/2018 2:01,13.9,1 1 1 1,11.18,1 1 1 1,54.88,1 2 1 2,16.69,1 1 1 1,990.2811,1 1 1 1,0.92,1 1 1 1,21.18,1 1 1 1,372.4,1 1 1 1,7.96,1 1 4 1,48.7,1 1 1 1,90.2,1 1 1 1,8.01,1 1 3 1,0.688,1 1 1 1,0.129,1 1 1 1,11.44,1 1 1 1,97.66,1 1 1 1,1.3679,1 1 1 1
6/11/2018 2:16,14.5,1 1 1 1,11.58,1 1 1 1,57.38,1 2 1 2,16.68,1 1 1 1,990.4911,1 1 1 1,0.915,1 1 1 1,21.16,1 1 1 1,372.1,1 1 1 1,7.96,1 1 4 1,50.68,1 1 1 1,90.2,1 1 1 1,8.01,1 1 3 1,0.727,1 1 1 1,0.139,1 1 1 1,11.25,1 1 1 1,97.33,1 1 1 1,1.3632,1 1 1 1
6/11/2018 2:31,13.6,1 1 1 1,10.81,1 1 1 1,60.26,1 2 1 2,16.75,1 1 1 1,990.7966,1 1 1 1,0.922,1 1 1 1,21.14,1 1 1 1,371.7,1 1 1 1,7.96,1 1 4 1,48.08,1 1 1 1,90.2,1 1 1 1,8.01,1 1 3 1,0.693,1 1 1 1,0.137,1 1 1 1,11.16,1 1 1 1,97.09,1 1 1 1,1.36,1 1 1 1
6/11/2018 2:46,14,1 1 1 1,10.95,1 1 1 1,58.52,1 2 1 2,16.74,1 1 1 1,991.0977,1 1 1 1,0.923,1 1 1 1,21.13,1 1 1 1,371.6,1 1 1 1,7.96,1 1 4 1,53.31,1 1 1 1,90.3,1 1 1 1,8.02,1 1 1 1,0.698,1 1 1 1,0.149,1 1 1 1,10.95,1 1 1 1,97.01,1 1 1 1,1.3588,1 1 1 1
6/11/2018 3:01,14.5,1 1 1 1,11.35,1 1 1 1,57.42,1 2 1 2,16.66,1 1 1 1,991.1033,1 1 1 1,0.921,1 1 1 1,21.11,1 1 1 1,371.5,1 1 1 1,7.96,1 1 4 1,54.61,1 1 1 1,90.2,1 1 1 1,8.02,1 1 1 1,0.691,1 1 1 1,0.143,1 1 3 1,10.84,1 1 1 1,96.88,1 1 1 1,1.3569,1 1 1 1
6/11/2018 3:16,14.6,1 1 1 1,11.6,1 1 1 1,56.34,1 2 1 2,16.72,1 1 4 1,990.9077,1 1 1 1,0.913,1 1 1 1,21.1,1 1 1 1,371.3,1 1 1 1,7.96,1 1 4 1,54.29,1 1 1 1,90.3,1 1 1 1,8.02,1 1 1 1,0.691,1 1 1 1,0.142,1 1 3 1,10.83,1 1 1 1,96.72,1 1 1 1,1.3547,1 1 1 1
6/11/2018 3:31,15.2,1 1 1 1,11.37,1 1 1 1,63.84,1 2 1 2,16.71,1 1 4 1,990.8989,1 1 1 1,0.916,1 1 1 1,21.09,1 1 1 1,371.3,1 1 1 1,7.96,1 1 4 1,57.18,1 1 1 1,90.3,1 1 1 1,8.03,1 1 1 1,0.729,1 1 1 1,0.146,1 1 3 1,10.67,1 1 1 1,96.75,1 1 1 1,1.3551,1 1 1 1
6/11/2018 3:46,13.5,1 1 1 1,10.89,1 1 1 1,62.82,1 2 1 2,16.7,1 1 4 1,991.0833,1 1 1 1,0.922,1 1 1 1,21.07,1 1 1 1,371.2,1 1 1 1,7.962,1 1 1 1,57.94,1 1 1 1,90.3,1 1 1 1,8.03,1 1 1 1,0.722,1 1 1 1,0.155,1 1 1 1,10.66,1 1 1 1,96.59,1 1 1 1,1.3529,1 1 1 1
6/11/2018 4:01,13.4,1 1 1 1,11.05,1 1 1 1,65.05,1 2 1 2,16.65,1 1 4 1,991.0644,1 1 1 1,0.922,1 1 1 1,21.06,1 1 1 1,371.2,1 1 4 1,7.964,1 1 1 1,54.02,1 1 1 1,90.4,1 1 1 1,8.04,1 1 1 1,0.642,1 1 1 1,0.141,1 1 1 1,10.86,1 1 1 1,96.78,1 1 1 1,1.3555,1 1 1 1
6/11/2018 4:16,13.7,1 1 1 1,10.87,1 1 1 1,63.15,1 2 1 2,16.67,1 1 4 1,991.0022,1 1 1 1,0.917,1 1 1 1,21.05,1 1 1 1,371.2,1 1 4 1,7.97,1 1 1 1,56.27,1 1 1 1,90.4,1 1 3 1,8.04,1 1 1 1,0.658,1 1 1 1,0.144,1 1 1 1,10.81,1 1 1 1,96.72,1 1 1 1,1.3548,1 1 1 1
6/11/2018 4:31,15.6,1 1 1 1,11.6,1 1 1 1,58.24,1 2 1 2,16.56,1 1 1 1,990.9778,1 1 1 1,0.923,1 1 1 1,21.04,1 1 1 1,371.2,1 1 4 1,7.968,1 1 1 1,55,1 1 1 1,90.4,1 1 3 1,8.05,1 1 1 1,0.716,1 1 1 1,0.149,1 1 3 1,10.76,1 1 1 1,96.83,1 1 1 1,1.3562,1 1 1 1
6/11/2018 4:46,14.9,1 1 1 1,11.8,1 1 1 1,57.1,1 2 1 2,16.36,1 1 1 1,990.9911,1 1 1 1,0.927,1 1 1 1,21.03,1 1 1 1,371.2,1 1 4 1,7.963,1 1 1 1,54.6,1 1 1 1,90.4,1 1 3 1,8.05,1 1 1 1,0.711,1 1 1 1,0.148,1 1 3 1,10.74,1 1 1 1,96.66,1 1 1 1,1.3538,1 1 1 1
6/11/2018 5:01,14.6,1 1 1 1,11.37,1 1 1 1,59,1 2 1 2,16.37,1 1 1 1,990.8677,1 1 1 1,0.911,1 1 1 1,21.02,1 1 1 1,371.2,1 1 4 1,7.969,1 1 1 1,58.38,1 1 1 1,90.5,1 1 1 1,8.06,1 1 1 1,0.674,1 1 1 1,0.146,1 1 3 1,10.72,1 1 1 1,96.98,1 1 1 1,1.3584,1 1 1 1
6/11/2018 5:16,13.7,1 1 1 1,10.56,1 1 1 1,60.19,1 2 1 2,16.48,1 1 1 1,990.9244,1 1 1 1,0.908,1 1 1 1,21.03,1 1 1 1,371.8,1 1 1 1,7.97,1 1 1 1,57.87,1 1 1 1,90.4,1 1 1 1,8.05,1 1 1 1,0.782,1 1 1 1,0.158,1 1 1 1,10.8,1 1 1 1,99.08,1 1 1 1,1.3878,1 1 1 1
6/11/2018 5:31,13.2,1 1 1 1,11.02,1 1 1 1,61.62,1 2 1 2,16.57,1 1 1 1,991.0121,1 1 1 1,0.92,1 1 1 1,21.1,1 1 1 1,376.7,1 1 1 1,7.995,1 1 1 1,49.3,1 1 1 1,90.9,1 1 1 1,8.08,1 1 1 1,0.964,1 1 1 1,0.172,1 1 1 1,12.1,1 1 1 1,108.93,1 1 1 1,1.5257,1 1 1 1
6/11/2018 5:46,13.6,1 1 1 1,10.83,1 1 1 1,61.69,1 2 1 2,16.15,1 1 1 1,990.8167,1 1 1 1,0.913,1 1 1 1,21.29,1 1 1 1,390,1 1 1 1,8.08,1 1 1 1,42.07,1 1 1 1,92.3,1 1 1 1,8.18,1 1 1 1,2.352,1 1 1 1,0.232,1 1 1 1,14.8,1 1 1 1,117.43,1 1 1 1,1.6448,1 1 1 1
6/11/2018 6:01,14.5,1 1 1 1,11.45,1 1 1 1,62.77,1 2 1 2,16.11,1 1 1 1,990.6799,1 1 1 1,0.911,1 1 1 1,21.43,1 1 1 1,397.9,1 1 1 1,8.13,1 1 1 1,49.04,1 1 1 1,92.4,1 1 1 1,8.16,1 1 1 1,4.471,1 1 1 1,0.269,1 1 1 1,15.68,1 1 1 1,120.42,1 1 1 1,1.6866,1 1 1 1
6/11/2018 6:16,14.4,1 1 1 1,11.24,1 1 1 1,65.91,1 2 1 2,15.82,1 1 1 1,990.6989,1 1 3 1,0.903,1 1 1 1,21.49,1 1 1 1,397.9,1 1 1 1,8.11,1 1 1 1,54.72,1 1 1 1,90.6,1 1 1 1,7.99,1 1 1 1,1.049,1 1 1 1,0.219,1 1 1 1,15,1 1 1 1,121.97,1 1 1 1,1.7084,1 1 1 1
6/11/2018 6:31,14.9,1 1 1 1,11.3,1 1 1 1,69.72,1 2 1 2,15.56,1 1 1 1,990.6688,1 1 3 1,0.906,1 1 1 1,21.49,1 1 3 1,399.9,1 1 1 1,8.11,1 1 1 1,53.92,1 1 1 1,90.4,1 1 1 1,7.978,1 1 1 1,1.474,1 1 1 1,0.202,1 1 1 1,15.28,1 1 1 1,122.68,1 1 1 1,1.7183,1 1 1 1
6/11/2018 6:46,12.8,1 1 1 1,10.65,1 1 1 1,65.66,1 2 1 2,15.66,1 1 1 1,990.6833,1 1 3 1,0.915,1 1 1 1,21.49,1 1 3 1,404.9,1 1 1 1,8.12,1 1 1 1,55.86,1 1 1 1,90.8,1 1 1 1,8.01,1 1 1 1,2.092,1 1 1 1,0.244,1 1 1 1,15.77,1 1 1 1,123.46,1 1 1 1,1.7292,1 1 1 1
6/11/2018 7:01,13.1,1 1 1 1,10.13,1 1 1 1,58.98,1 2 1 2,15.97,1 1 1 1,990.9022,1 1 1 1,0.92,1 1 1 1,21.49,1 1 3 1,411,1 1 1 1,8.13,1 1 1 1,55.37,1 1 1 1,91.3,1 1 1 1,8.05,1 1 1 1,2.778,1 1 1 1,0.278,1 1 1 1,16.56,1 1 1 1,123.55,1 1 1 1,1.7305,1 1 1 1
6/11/2018 7:16,14.7,1 1 1 1,11.23,1 1 1 1,65.07,1 2 1 2,16.32,1 1 1 1,990.7533,1 1 1 1,0.915,1 1 1 1,21.46,1 1 1 1,409.8,1 1 1 1,8.12,1 1 1 1,57.38,1 1 1 1,91.3,1 1 1 1,8.05,1 1 1 1,3.587,1 1 1 1,0.269,1 1 1 1,16.3,1 1 1 1,121.26,1 1 1 1,1.6985,1 1 1 1
6/11/2018 7:31,13.4,1 1 1 1,10.96,1 1 1 1,71.49,1 2 1 2,16.57,1 1 1 1,990.8311,1 1 1 1,0.922,1 1 1 1,21.43,1 1 1 1,402.7,1 1 1 1,8.09,1 1 1 1,58.81,1 1 1 1,90.9,1 1 1 1,8.02,1 1 1 1,2.022,1 1 1 1,0.253,1 1 1 1,15.18,1 1 1 1,121.56,1 1 1 1,1.7026,1 1 1 1
