timestamp,wind_speed_max,wind_speed_max_flags,wind_speed_mean,wind_speed_mean_flags,wind_direction_mean,wind_direction_mean_flags,air_temp,air_temp_flags,barometric_pressure,barometric_pressure_flags,water_temperature,water_temperature_flags,specific_conductivity,specific_conductivity_flags,depth,depth_flags,turbidity,turbidity_flags,chlorophylla,chlorophylla_flags,turbidity_c6,turbidity_c6_flags,phycoerythrin_c6,phycoerythrin_c6_flags,phycocyanin_c6,phycocyanin_c6_flags,chlorophylla_c6,chlorophylla_c6_flags,colored_dissolved_organic_matter_c6,colored_dissolved_organic_matter_c6_flags,depth_c6,depth_c6_flags,water_temperature_c6,water_temperature_c6_flags
8/14/2014 2:31,3.7,1 1 1 1,2.88,1 1 1 1,338.3,1 2 1 2,22.54,1 1 3 1,1013.773,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.84,1 1 1 1,125.92,1 1 1 1,71.56,1 1 1 1,291.76,1 1 1 1,91.84,1 1 1 1,0.89,1 2 2 2,22.55,1 2 2 2
8/14/2014 2:46,4.3,1 1 1 1,3.204,1 1 1 1,340.5,1 2 1 2,22.56,1 1 3 1,1013.567,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.37,1 1 1 1,128.92,1 1 1 1,69.36,1 1 1 1,277.24,1 1 1 1,87.92,1 1 1 1,0.96,1 2 2 2,22.57,1 2 2 2
8/14/2014 3:01,3.8,1 1 1 1,2.929,1 1 1 1,324.6,1 2 1 2,22.52,1 1 3 1,1013.627,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.97,1 1 1 1,127.6,1 1 1 1,70.92,1 1 1 1,296.4,1 1 1 1,90.16,1 1 1 1,0.89,1 2 2 2,22.55,1 2 2 2
8/14/2014 3:16,3.5,1 1 1 1,2.933,1 1 1 1,330,1 2 1 2,22.47,1 1 1 1,1013.538,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.3,1 1 1 1,133.96,1 1 1 1,76.76,1 1 1 1,298.4,1 1 1 1,88.24,1 1 1 1,0.89,1 2 2 2,22.56,1 2 2 2
8/14/2014 3:31,4.5,1 1 1 1,3.544,1 1 1 1,334,1 2 1 2,22.22,1 1 1 1,1013.56,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.35,1 1 1 1,120.36,1 1 1 1,63.24,1 1 1 1,265.68,1 1 1 1,91.72,1 1 1 1,0.89,1 2 2 2,22.55,1 2 2 2
8/14/2014 3:46,4.2,1 1 1 1,3.429,1 1 1 1,334.6,1 2 1 2,22.06,1 1 1 1,1013.693,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.43,1 1 1 1,126.96,1 1 1 1,68.2,1 1 1 1,270.24,1 1 1 1,90.96,1 1 1 1,0.89,1 2 2 2,22.54,1 2 2 2
8/14/2014 4:01,5.1,1 1 1 1,3.876,1 1 1 1,329.4,1 2 1 2,21.93,1 1 1 1,1013.727,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.25,1 1 1 1,124.08,1 1 1 1,71.44,1 1 1 1,252,1 1 1 1,88.84,1 1 1 1,0.89,1 2 2 2,22.53,1 2 2 2
8/14/2014 4:16,5.1,1 1 1 1,4.053,1 1 1 1,326.5,1 2 1 2,21.72,1 1 1 1,1013.64,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.1,1 1 1 1,124.32,1 1 1 1,57.2,1 1 1 1,259.48,1 1 1 1,91.52,1 1 1 1,0.96,1 2 2 2,22.52,1 2 2 2
8/14/2014 4:31,6.4,1 1 1 1,5.164,1 1 1 1,327.2,1 2 1 2,21.33,1 1 1 1,1013.567,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.1,1 1 1 1,128.96,1 1 1 1,72.92,1 1 1 1,247.32,1 1 1 1,91.04,1 1 1 1,0.89,1 2 2 2,22.53,1 2 2 2
8/14/2014 4:46,9.9,1 1 1 1,6.164,1 1 1 1,336.8,1 2 1 2,21.05,1 1 1 1,1013.495,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.29,1 1 1 1,125.76,1 1 1 1,69.88,1 1 1 1,232.68,1 1 1 1,90.44,1 1 1 1,0.96,1 2 2 2,22.51,1 2 2 2
8/14/2014 5:01,11.2,1 1 1 1,9.22,1 1 1 1,353,1 2 1 2,20.6,1 1 1 1,1013.522,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.03,1 1 1 1,129.28,1 1 1 1,63.76,1 1 1 1,246.72,1 1 1 1,91.2,1 1 1 1,0.96,1 2 2 2,22.49,1 2 2 2
8/14/2014 5:16,13.3,1 1 1 1,8.97,1 1 1 1,358.8,1 2 1 2,20.35,1 1 1 1,1013.753,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.05,1 1 1 1,124.84,1 1 1 1,60.68,1 1 1 1,248.84,1 1 1 1,89.6,1 1 1 1,0.89,1 2 2 2,22.48,1 2 2 2
8/14/2014 5:31,11.7,1 1 1 1,9.5,1 1 1 1,358.1,1 2 1 2,20.14,1 1 1 1,1013.847,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.15,1 1 1 1,126.72,1 1 1 1,65.8,1 1 1 1,254.48,1 1 1 1,90.24,1 1 1 1,0.96,1 2 2 2,22.48,1 2 2 2
8/14/2014 5:46,11.1,1 1 1 1,8.87,1 1 1 1,359,1 2 1 2,19.98,1 1 1 1,1013.938,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.12,1 1 1 1,125.68,1 1 1 1,68,1 1 1 1,248.96,1 1 1 1,90.32,1 1 1 1,0.89,1 2 2 2,22.45,1 2 2 2
8/14/2014 6:01,10.8,1 1 1 1,8.71,1 1 1 1,359.1,1 2 1 2,19.8,1 1 1 1,1013.924,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.23,1 1 1 1,133.2,1 1 1 1,62.56,1 1 1 1,255.24,1 1 1 1,91.76,1 1 1 1,0.96,1 2 2 2,22.45,1 2 2 2
8/14/2014 6:16,9.7,1 1 1 1,8.08,1 1 1 1,357.5,1 2 1 2,19.75,1 1 1 1,1013.864,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.1,1 1 1 1,124.52,1 1 1 1,73.28,1 1 1 1,241.48,1 1 1 1,92.48,1 1 1 1,0.89,1 2 2 2,22.45,1 2 2 2
8/14/2014 6:31,10.2,1 1 1 1,8.26,1 1 1 1,357.2,1 2 1 2,19.7,1 1 1 1,1013.676,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.13,1 1 1 1,130.8,1 1 1 1,93.28,1 1 1 1,278.08,1 1 1 1,85.36,1 1 1 1,0.89,1 2 2 2,22.41,1 2 2 2
8/14/2014 6:46,10,1 1 1 1,8.04,1 1 1 1,0.806,1 2 1 2,19.49,1 1 1 1,1013.676,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.41,1 1 1 1,152,1 1 1 1,74.16,1 1 1 1,267.96,1 1 1 1,91.84,1 1 1 1,0.89,1 2 2 2,22.42,1 2 2 2
8/14/2014 7:01,10,1 1 1 1,8.3,1 1 1 1,357.7,1 2 1 2,19.21,1 1 1 1,1013.562,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.83,1 1 1 1,131.92,1 1 1 1,75.72,1 1 1 1,240.88,1 1 1 1,93.04,1 1 1 1,0.96,1 2 2 2,22.42,1 2 2 2
8/14/2014 7:16,10.5,1 1 1 1,7.962,1 1 1 1,351.8,1 2 1 2,18.93,1 1 1 1,1013.631,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.87,1 1 1 1,132.52,1 1 1 1,67.8,1 1 1 1,270.32,1 1 1 1,89.8,1 1 1 1,0.89,1 2 2 2,22.39,1 2 2 2
8/14/2014 7:31,10.1,1 1 1 1,8.49,1 1 1 1,343.5,1 2 1 2,18.53,1 1 1 1,1013.742,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.91,1 1 1 1,144.4,1 1 1 1,75.88,1 1 1 1,297.84,1 1 1 1,90.48,1 1 1 1,0.96,1 2 2 2,22.39,1 2 2 2
8/14/2014 7:46,10.2,1 1 1 1,7.938,1 1 1 1,336.9,1 2 1 2,18.12,1 1 1 1,1013.924,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.76,1 1 1 1,128.96,1 1 1 1,75.88,1 1 1 1,286.04,1 1 1 1,89.64,1 1 1 1,0.89,1 2 2 2,22.37,1 2 2 2
8/14/2014 8:01,10.4,1 1 1 1,8.63,1 1 1 1,335.2,1 2 1 2,17.72,1 1 1 1,1014.042,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.09,1 1 1 1,139.92,1 1 1 1,79,1 1 1 1,283.04,1 1 1 1,90.44,1 1 1 1,0.89,1 2 2 2,22.36,1 2 2 2
8/14/2014 8:16,10.4,1 1 1 1,8.43,1 1 1 1,336.7,1 2 1 2,17.43,1 1 1 1,1014.131,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.83,1 1 1 1,143.36,1 1 1 1,70.28,1 1 1 1,295.24,1 1 1 1,87.84,1 1 1 1,0.89,1 2 2 2,22.35,1 2 2 2
8/14/2014 8:31,10.8,1 1 1 1,8.34,1 1 1 1,340.2,1 2 1 2,17.06,1 1 1 1,1014.329,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.85,1 1 1 1,139.4,1 1 1 1,70.8,1 1 1 1,280.52,1 1 1 1,90.04,1 1 1 1,0.96,1 2 2 2,22.36,1 2 2 2
8/14/2014 8:46,10,1 1 1 1,7.947,1 1 1 1,338.3,1 2 1 2,16.72,1 1 1 1,1014.4,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.89,1 1 1 1,139.76,1 1 1 1,64.2,1 1 1 1,281.12,1 1 1 1,86.52,1 1 1 1,0.96,1 2 2 2,22.34,1 2 2 2
8/14/2014 9:01,10.3,1 1 1 1,8.35,1 1 1 1,338.2,1 2 1 2,16.62,1 1 1 1,1014.376,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.73,1 1 1 1,138.96,1 1 1 1,62.68,1 1 1 1,284.96,1 1 1 1,87.04,1 1 1 1,0.89,1 2 2 2,22.32,1 2 2 2
8/14/2014 9:16,11.6,1 1 1 1,8.37,1 1 1 1,341.5,1 2 1 2,16.46,1 1 1 1,1014.438,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.16,1 1 1 1,146.16,1 1 1 1,62.04,1 1 1 1,292.28,1 1 1 1,88.68,1 1 1 1,0.89,1 2 2 2,22.3,1 2 2 2
8/14/2014 9:31,11.2,1 1 1 1,8.4,1 1 1 1,334.9,1 2 1 2,16.37,1 1 1 1,1014.562,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.75,1 1 1 1,140.48,1 1 1 1,77.24,1 1 1 1,284.72,1 1 1 1,86.96,1 1 1 1,0.83,1 2 2 2,22.27,1 2 2 2
8/14/2014 9:46,11,1 1 1 1,8.84,1 1 1 1,337.7,1 2 1 2,16.05,1 1 1 1,1014.653,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.69,1 1 1 1,139.24,1 1 1 1,82.92,1 1 1 1,266.04,1 1 1 1,90.4,1 1 1 1,0.96,1 2 2 2,22.27,1 2 2 2
8/14/2014 10:01,11.3,1 1 1 1,8.77,1 1 1 1,335,1 2 1 2,15.78,1 1 1 1,1014.884,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.83,1 1 1 1,141.16,1 1 1 1,68.2,1 1 1 1,278.88,1 1 1 1,91.04,1 1 1 1,0.89,1 2 2 2,22.27,1 2 2 2
8/14/2014 10:16,10.1,1 1 1 1,8.43,1 1 1 1,336.2,1 2 1 2,15.54,1 1 1 1,1015.08,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.7,1 1 1 1,147.4,1 1 1 1,68.84,1 1 1 1,271,1 1 1 1,90.6,1 1 1 1,0.96,1 2 2 2,22.26,1 2 2 2
8/14/2014 10:31,10.8,1 1 1 1,8.48,1 1 1 1,335.7,1 2 1 2,15.38,1 1 1 1,1015.36,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.73,1 1 1 1,137.88,1 1 1 1,71.36,1 1 1 1,272.68,1 1 1 1,88.8,1 1 1 1,0.96,1 2 2 2,22.24,1 2 2 2
8/14/2014 10:46,10.9,1 1 1 1,8.63,1 1 3 1,334.1,1 2 1 2,15.06,1 1 1 1,1015.702,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.7,1 1 1 1,135.6,1 1 1 1,80.76,1 1 1 1,249.76,1 1 1 1,89.92,1 1 1 1,0.96,1 2 2 2,22.22,1 2 2 2
8/14/2014 11:01,11.5,1 1 1 1,8.59,1 1 3 1,330.3,1 2 1 2,15.03,1 1 1 1,1015.94,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.47,1 1 1 1,128.44,1 1 1 1,81.48,1 1 1 1,223.88,1 1 1 1,91.68,1 1 1 1,0.83,1 2 2 2,22.2,1 2 2 2
8/14/2014 11:16,11.2,1 1 1 1,8.55,1 1 3 1,333,1 2 1 2,15.05,1 1 1 1,1015.96,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.76,1 1 1 1,135.56,1 1 1 1,89.76,1 1 1 1,227.64,1 1 1 1,91.04,1 1 1 1,0.89,1 2 2 2,22.22,1 2 2 2
8/14/2014 11:31,10.8,1 1 1 1,8.9,1 1 1 1,329.9,1 2 1 2,15.22,1 1 1 1,1016.16,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.66,1 1 1 1,135.32,1 1 1 1,83.4,1 1 1 1,239.92,1 1 1 1,88.8,1 1 1 1,1.1,1 2 2 2,22.18,1 2 2 2
8/14/2014 11:46,12.4,1 1 1 1,9.15,1 1 1 1,338.1,1 2 1 2,14.99,1 1 1 1,1016.133,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.7,1 1 1 1,141.32,1 1 1 1,88.52,1 1 1 1,238.48,1 1 1 1,93.2,1 1 1 1,0.96,1 2 2 2,22.15,1 2 2 2
8/14/2014 12:01,12.3,1 1 1 1,9.45,1 1 1 1,336.3,1 2 1 2,14.9,1 1 1 1,1016.242,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.6,1 1 1 1,140.36,1 1 1 1,67.32,1 1 1 1,235.08,1 1 1 1,88.6,1 1 1 1,0.96,1 2 2 2,22.15,1 2 2 2
8/14/2014 12:16,12.6,1 1 1 1,9.31,1 1 1 1,342,1 2 1 2,14.9,1 1 1 1,1016.235,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.5,1 1 1 1,136.2,1 1 1 1,81.24,1 1 1 1,233,1 1 1 1,91,1 1 1 1,0.96,1 2 2 2,22.16,1 2 2 2
8/14/2014 12:31,12.5,1 1 1 1,9.14,1 1 1 1,343,1 2 1 2,15.07,1 1 1 1,1016.378,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.71,1 1 1 1,130.48,1 1 1 1,74.72,1 1 1 1,225.52,1 1 1 1,91.12,1 1 1 1,1.03,1 2 2 2,22.13,1 2 2 2
8/14/2014 12:46,12.3,1 1 1 1,9.2,1 1 1 1,347.8,1 2 1 2,14.9,1 1 1 1,1016.38,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.63,1 1 1 1,130.56,1 1 1 1,76.64,1 1 1 1,215.4,1 1 1 1,89.76,1 1 1 1,0.89,1 2 2 2,22.13,1 2 2 2
8/14/2014 13:01,11.2,1 1 1 1,9.12,1 1 1 1,343.2,1 2 1 2,15.08,1 1 1 1,1016.438,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.63,1 1 1 1,116.68,1 1 1 1,70,1 1 1 1,193.2,1 1 1 1,91.24,1 1 1 1,1.03,1 2 2 2,22.14,1 2 2 2
8/14/2014 13:16,12.3,1 1 1 1,9.56,1 1 1 1,349.9,1 2 1 2,15.16,1 1 1 1,1016.596,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.54,1 1 1 1,121.16,1 1 1 1,63.32,1 1 1 1,180.6,1 1 1 1,82.56,1 1 1 1,0.96,1 2 2 2,22.12,1 2 2 2
8/14/2014 13:31,11.6,1 1 1 1,9.44,1 1 1 1,343.3,1 2 1 2,15.14,1 1 1 1,1016.676,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.67,1 1 1 1,113.44,1 1 1 1,69.48,1 1 1 1,162.92,1 1 1 1,87.52,1 1 1 1,0.96,1 2 2 2,22.12,1 2 2 2
8/14/2014 13:46,11.4,1 1 1 1,9.25,1 1 1 1,344.4,1 2 1 2,15.07,1 1 1 1,1016.855,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.44,1 1 1 1,115.04,1 1 1 1,54.88,1 1 1 1,187.16,1 1 1 1,87.64,1 1 1 1,0.96,1 2 2 2,22.12,1 2 2 2
8/14/2014 14:01,11.8,1 1 1 1,8.93,1 1 1 1,343.7,1 2 1 2,15.54,1 1 1 1,1016.942,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.49,1 1 1 1,115.12,1 1 1 1,66.44,1 1 1 1,172.44,1 1 1 1,90.48,1 1 1 1,0.89,1 2 2 2,22.1,1 2 2 2
8/14/2014 14:16,11.3,1 1 1 1,8.83,1 1 1 1,338.2,1 2 1 2,16.13,1 1 1 1,1017.049,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.79,1 1 1 1,130.04,1 1 1 1,65.44,1 1 1 1,190.24,1 1 1 1,94.72,1 1 1 1,1.03,1 2 2 2,22.12,1 2 2 2
8/14/2014 14:31,11.4,1 1 1 1,8.44,1 1 1 1,339.7,1 2 1 2,16.21,1 1 1 1,1016.918,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.43,1 1 1 1,112.04,1 1 1 1,71.32,1 1 1 1,179.68,1 1 1 1,97.72,1 1 1 1,0.96,1 2 2 2,22.13,1 2 2 2
8/14/2014 14:46,9.1,1 1 1 1,7.282,1 1 1 1,330.9,1 2 1 2,16.48,1 1 1 1,1016.918,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.77,1 1 1 1,115.08,1 1 1 1,71.84,1 1 1 1,150.52,1 1 1 1,90.16,1 1 1 1,1.03,1 2 2 2,22.13,1 2 2 2
8/14/2014 15:01,10.2,1 1 1 1,7.362,1 1 1 1,331.8,1 2 1 2,16.62,1 1 1 1,1016.958,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2,1 1 1 1,128.72,1 1 1 1,75.8,1 1 1 1,180.84,1 1 1 1,85.28,1 1 1 1,0.96,1 2 2 2,22.14,1 2 2 2
8/14/2014 15:16,10.8,1 1 1 1,7.687,1 1 1 1,331.3,1 2 1 2,16.91,1 1 1 1,1016.913,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.97,1 1 1 1,140.16,1 1 1 1,62.4,1 1 1 1,172.4,1 1 1 1,88.88,1 1 1 1,0.96,1 2 2 2,22.15,1 2 2 2
8/14/2014 15:31,11.7,1 1 1 1,7.88,1 1 1 1,340.8,1 2 1 2,16.89,1 1 1 1,1016.676,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.06,1 1 1 1,114.4,1 1 1 1,79.24,1 1 1 1,176.36,1 1 1 1,90.28,1 1 1 1,0.96,1 2 2 2,22.17,1 2 2 2
8/14/2014 15:46,9.4,1 1 1 1,6.56,1 1 1 1,330.4,1 2 1 2,17.1,1 1 1 1,1016.584,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.25,1 1 1 1,131.24,1 1 1 1,81.12,1 1 1 1,209.44,1 1 1 1,90.88,1 1 1 1,0.96,1 2 2 2,22.17,1 2 2 2
8/14/2014 16:01,9.4,1 1 1 1,6.884,1 1 1 1,332.2,1 2 1 2,17.22,1 1 1 1,1016.676,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.21,1 1 1 1,123.36,1 1 1 1,69.8,1 1 1 1,146.88,1 1 1 1,98.24,1 1 1 1,0.96,1 2 2 2,22.19,1 2 2 2
8/14/2014 16:16,9.8,1 1 1 1,6.751,1 1 1 1,329,1 2 1 2,17.33,1 1 1 1,1016.631,1 1 3 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.41,1 1 1 1,123.64,1 1 1 1,82.76,1 1 1 1,145.04,1 1 1 1,97.52,1 1 1 1,0.96,1 2 2 2,22.21,1 2 2 2
8/14/2014 16:31,8.5,1 1 1 1,5.813,1 1 1 1,321.8,1 2 1 2,17.45,1 1 1 1,1016.696,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.2,1 1 1 1,118.88,1 1 1 1,98.36,1 1 1 1,186.28,1 1 1 1,101.24,1 1 1 1,0.96,1 2 2 2,22.22,1 2 2 2
8/14/2014 16:46,8.2,1 1 1 1,6.191,1 1 1 1,326.4,1 2 1 2,17.56,1 1 1 1,1016.716,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.96,1 1 1 1,131.12,1 1 1 1,69.2,1 1 1 1,154.04,1 1 1 1,88.92,1 1 1 1,0.96,1 2 2 2,22.24,1 2 2 2
8/14/2014 17:01,8.8,1 1 1 1,6.291,1 1 1 1,321.4,1 2 1 2,17.64,1 1 1 1,1016.569,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.45,1 1 1 1,118.52,1 1 1 1,103.16,1 1 1 1,136.2,1 1 1 1,108.4,1 1 1 1,1.03,1 2 2 2,22.26,1 2 2 2
8/14/2014 17:16,7.8,1 1 1 1,6.251,1 1 1 1,310.9,1 2 1 2,17.68,1 1 1 1,1016.229,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.38,1 1 1 1,105.48,1 1 1 1,67.76,1 1 1 1,144.16,1 1 1 1,108.92,1 1 1 1,0.89,1 2 2 2,22.28,1 2 2 2
8/14/2014 17:31,8.1,1 1 1 1,5.556,1 1 1 1,314.7,1 2 1 2,17.84,1 1 1 1,1016.038,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.39,1 1 1 1,96.56,1 1 1 1,69.8,1 1 1 1,148.48,1 1 1 1,99,1 1 1 1,0.89,1 2 2 2,22.29,1 2 2 2
8/14/2014 17:46,7.5,1 1 1 1,5.262,1 1 1 1,306.9,1 2 1 2,18.1,1 1 1 1,1015.309,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.27,1 1 1 1,110.24,1 1 1 1,76.24,1 1 1 1,134.96,1 1 1 1,91.72,1 1 1 1,0.96,1 2 2 2,22.32,1 2 2 2
8/14/2014 18:01,8.1,1 1 1 1,5.2,1 1 1 1,297.5,1 2 1 2,18.21,1 1 1 1,1015.398,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.26,1 1 1 1,122.72,1 1 1 1,63,1 1 1 1,140.64,1 1 1 1,97.92,1 1 1 1,0.96,1 2 2 2,22.35,1 2 2 2
8/14/2014 18:16,5.7,1 1 1 1,3.989,1 1 1 1,309,1 2 1 2,18.37,1 1 1 1,1015.727,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.19,1 1 1 1,119.04,1 1 1 1,81.56,1 1 1 1,174.76,1 1 1 1,89.32,1 1 1 1,0.89,1 2 2 2,22.36,1 2 2 2
8/14/2014 18:31,7.6,1 1 1 1,5.471,1 1 1 1,295.5,1 2 1 2,18.49,1 1 1 1,1015.473,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.09,1 1 1 1,47.92,1 3 1 1,101.4,1 1 1 1,159.24,1 1 1 1,103.96,1 1 1 1,0.96,1 2 2 2,22.39,1 2 2 2
8/14/2014 18:46,7.3,1 1 1 1,5.196,1 1 1 1,300.1,1 2 1 2,18.54,1 1 1 1,1015.531,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.32,1 1 1 1,18.28,1 3 1 1,88.44,1 1 1 1,198.56,1 1 1 1,101.4,1 1 1 1,0.89,1 2 2 2,22.41,1 2 2 2
8/14/2014 19:01,7.6,1 1 1 1,5.427,1 1 1 1,309.2,1 2 1 2,18.79,1 1 1 1,1015.462,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,3.29,1 1 1 1,0,1 3 1 1,91.8,1 1 1 1,170.92,1 1 1 1,93.48,1 1 1 1,0.96,1 2 2 2,22.44,1 2 2 2
8/14/2014 19:16,8.7,1 1 1 1,6.382,1 1 1 1,307.5,1 2 1 2,18.95,1 1 1 1,1015.409,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.5,1 1 1 1,132.44,1 1 1 1,88.6,1 1 1 1,230.76,1 1 1 1,102.48,1 1 1 1,0.96,1 2 2 2,22.45,1 2 2 2
8/14/2014 19:31,9.4,1 1 1 1,6.611,1 1 1 1,304.4,1 2 1 2,19.08,1 1 1 1,1015.324,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.34,1 1 1 1,118.16,1 1 1 1,103.12,1 1 1 1,203.44,1 1 1 1,101.76,1 1 1 1,0.89,1 2 2 2,22.44,1 2 2 2
8/14/2014 19:46,9,1 1 1 1,6.713,1 1 1 1,308.6,1 2 1 2,19.13,1 1 1 1,1015.36,1 1 1 1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.36,1 1 1 1,0,1 3 1 1,93.48,1 1 1 1,202.32,1 1 1 1,90.16,1 1 1 1,0.96,1 2 2 2,22.43,1 2 2 2
